"state","county","year","party","votes"
"MI","Gd. Traverse",2012,"rep",26534
"MI","Genesee",2012,"rep",71808
"MI","Gladwin",2012,"rep",6661
"MI","Gogebic",2012,"rep",3444
"MI","Gratiot",2012,"rep",8241
"MI","Hillsdale",2012,"rep",11727
"MI","Houghton",2012,"rep",8196
"MI","Huron",2012,"rep",8806
"MI","Ingham",2012,"rep",45306
"MI","Ionia",2012,"rep",14315
"MI","Iosco",2012,"rep",6909
"MI","Iron",2012,"rep",3224
"MI","Isabella",2012,"rep",10800
"MI","Jackson",2012,"rep",36298
"MI","Kalamazoo",2012,"rep",52662
"MI","Kalkaska",2012,"rep",4901
"MI","Kent",2012,"rep",155925
"MI","Keweenaw",2012,"rep",774
"MI","Lake",2012,"rep",2487
"MI","Lapeer",2012,"rep",23734
"MI","Leelanau",2012,"rep",7483
"MI","Lenawee",2012,"rep",22351
"MI","Livingston",2012,"rep",60083
"MI","Luce",2012,"rep",1580
"MI","Mackinac",2012,"rep",3397
"MI","Macomb",2012,"rep",191913
"MI","Manistee",2012,"rep",5737
"MI","Marquette",2012,"rep",13606
"MI","Mason",2012,"rep",7580
"MI","Mecosta",2012,"rep",9176
"MI","Menominee",2012,"rep",5564
"MI","Midland",2012,"rep",23919
"MI","Missaukee",2012,"rep",4665
"MI","Monroe",2012,"rep",35593
"MI","Montcalm",2012,"rep",13621
"MI","Montmorency",2012,"rep",2928
"MI","Muskegon",2012,"rep",30884
"MI","Newaygo",2012,"rep",12457
"MI","Oakland",2012,"rep",296514
"MI","Oceana",2012,"rep",6239
"MI","Ogemaw",2012,"rep",5437
"MI","Ontonagon",2012,"rep",1906
"MI","Osceola",2012,"rep",6141
"MI","Oscoda",2012,"rep",2308
"MI","Otsego",2012,"rep",7011
"MI","Ottawa",2012,"rep",88166
"MI","Presque Isle",2012,"rep",3794
"MI","Roscommon",2012,"rep",6701
"MI","Saginaw",2012,"rep",42720
"MI","Sanilac",2012,"rep",10963
"MI","Schoolcraft",2012,"rep",2142
"MI","Shiawassee",2012,"rep",15962
"MI","St. Clair",2012,"rep",39271
"MI","St. Joseph",2012,"rep",12978
"MI","Tuscola",2012,"rep",14240
"MI","Van Buren",2012,"rep",16141
"MI","Washtenaw",2012,"rep",56412
"MI","Wayne",2012,"rep",209325
"MI","Wexford",2012,"rep",8450
"MN","Aitkin",2012,"rep",4533
"MN","Anoka",2012,"rep",93430
"MN","Becker",2012,"rep",9204
"MN","Beltrami",2012,"rep",9637
"MN","Benton",2012,"rep",10849
"MN","Big Stone",2012,"rep",1385
"MN","Blue Earth",2012,"rep",14916
"MN","Brown",2012,"rep",7938
"MN","Carlton",2012,"rep",6586
"MN","Carver",2012,"rep",31155
"MN","Cass",2012,"rep",8957
"MN","Chippewa",2012,"rep",2967
"MN","Chisago",2012,"rep",16227
"MN","Clay",2012,"rep",12920
"MN","Clearwater",2012,"rep",2359
"MN","Cook",2012,"rep",1221
"MN","Cottonwood",2012,"rep",3316
"MN","Crow Wing",2012,"rep",19415
"MN","Dakota",2012,"rep",109516
"MN","Dodge",2012,"rep",5522
"MN","Douglas",2012,"rep",11884
"MN","Faribault",2012,"rep",4104
"MN","Fillmore",2012,"rep",4913
"MN","Freeborn",2012,"rep",6969
"MN","Goodhue",2012,"rep",12986
"MN","Grant",2012,"rep",1748
"MN","Hennepin",2012,"rep",240073
"MN","Houston",2012,"rep",4951
"MN","Hubbard",2012,"rep",6622
"MN","Isanti",2012,"rep",11675
"MN","Itasca",2012,"rep",10501
"MN","Jackson",2012,"rep",3044
"MN","Kanabec",2012,"rep",4328
"MN","Kandiyohi",2012,"rep",11240
"MN","Kittson",2012,"rep",1095
"MN","Koochiching",2012,"rep",2841
"MN","Lac Qui Parle",2012,"rep",1938
"MN","Lake",2012,"rep",2610
"MN","Lake Of The Woods",2012,"rep",1306
"MN","Le Sueur",2012,"rep",7715
"MN","Lincoln",2012,"rep",1595
"MN","Lyon",2012,"rep",6594
"MN","Mahnomen",2012,"rep",871
"MN","Marshall",2012,"rep",2569
"MN","Martin",2012,"rep",6657
"MN","Mcleod",2012,"rep",11069
"MN","Meeker",2012,"rep",6913
"MN","Mille Lacs",2012,"rep",6951
"MN","Morrison",2012,"rep",10159
"MN","Mower",2012,"rep",6938
"MN","Murray",2012,"rep",2504
"MN","Nicollet",2012,"rep",8214
"MN","Nobles",2012,"rep",4581
"MN","Norman",2012,"rep",1384
"MN","Olmsted",2012,"rep",36832
"MN","Otter Tail",2012,"rep",18860
"MN","Pennington",2012,"rep",3305
"MN","Pine",2012,"rep",6845
"MN","Pipestone",2012,"rep",2826
"MN","Polk",2012,"rep",7615
"MN","Pope",2012,"rep",3142
"MN","Ramsey",2012,"rep",86800
"MN","Red Lake",2012,"rep",978
"MN","Redwood",2012,"rep",4570
"MN","Renville",2012,"rep",4149
"MN","Rice",2012,"rep",14384
"MN","Rock",2012,"rep",2810
"MN","Roseau",2012,"rep",4409
"MN","Scott",2012,"rep",40323
"MN","Sherburne",2012,"rep",27848
"MN","Sibley",2012,"rep",4693
"MN","St. Louis",2012,"rep",39131
"MN","Stearns",2012,"rep",43015
"MN","Steele",2012,"rep",9903
"MN","Stevens",2012,"rep",2766
"MN","Swift",2012,"rep",2248
"MN","Todd",2012,"rep",6719
"MN","Traverse",2012,"rep",861
"MN","Wabasha",2012,"rep",6049
"MN","Wadena",2012,"rep",4143
"MN","Waseca",2012,"rep",5116
"MN","Washington",2012,"rep",69137
"MN","Watonwan",2012,"rep",2517
"MN","Wilkin",2012,"rep",1884
"MN","Winona",2012,"rep",11480
"MN","Wright",2012,"rep",40466
"MN","Yellow Medicine",2012,"rep",2806
"MO","Adair",2012,"rep",5651
"MO","Andrew",2012,"rep",5457
"MO","Atchison",2012,"rep",1902
"MO","Audrain",2012,"rep",6186
"MO","Barry",2012,"rep",9832
"MO","Barton",2012,"rep",4418
"MO","Bates",2012,"rep",5020
"MO","Benton",2012,"rep",6069
"MO","Bollinger",2012,"rep",4095
"MO","Boone",2012,"rep",37404
"MO","Buchanan",2012,"rep",18660
"MO","Butler",2012,"rep",12248
"MO","Caldwell",2012,"rep",2721
"MO","Callaway",2012,"rep",11745
"MO","Camden",2012,"rep",15092
"MO","Cape Girardeau",2012,"rep",25370
"MO","Carroll",2012,"rep",3072
"MO","Carter",2012,"rep",1978
"MO","Cass",2012,"rep",30912
"MO","Cedar",2012,"rep",4376
"MO","Chariton",2012,"rep",2402
"MO","Christian",2012,"rep",27473
"MO","Clark",2012,"rep",1730
"MO","Clay",2012,"rep",56191
"MO","Clinton",2012,"rep",5931
"MO","Cole",2012,"rep",24490
"MO","Cooper",2012,"rep",4887
"MO","Crawford",2012,"rep",6434
"MO","Dade",2012,"rep",2895
"MO","Dallas",2012,"rep",4992
"MO","Daviess",2012,"rep",2290
"MO","De Kalb",2012,"rep",3056
"MO","Dent",2012,"rep",4883
"MO","Douglas",2012,"rep",4649
"MO","Dunklin",2012,"rep",6850
"MO","Franklin",2012,"rep",29396
"MO","Gasconade",2012,"rep",4895
"MO","Gentry",2012,"rep",1988
"MO","Greene",2012,"rep",76900
"MO","Grundy",2012,"rep",3030
"MO","Harrison",2012,"rep",2624
"MO","Henry",2012,"rep",6229
"MO","Hickory",2012,"rep",2835
"MO","Holt",2012,"rep",1725
"MO","Howard",2012,"rep",3017
"MO","Howell",2012,"rep",11544
"MO","Iron",2012,"rep",2252
"MO","Jackson",2012,"rep",122708
"MO","Jasper",2012,"rep",31349
"MO","Jefferson",2012,"rep",53978
"MO","Johnson",2012,"rep",12763
"MO","Knox",2012,"rep",1205
"MO","Laclede",2012,"rep",10934
"MO","Lafayette",2012,"rep",9803
"MO","Lawrence",2012,"rep",11421
"MO","Lewis",2012,"rep",2677
"MO","Lincoln",2012,"rep",14332
"MO","Linn",2012,"rep",3344
"MO","Livingston",2012,"rep",4006
"MO","Macon",2012,"rep",4701
"MO","Madison",2012,"rep",3227
"MO","Maries",2012,"rep",3165
"MO","Marion",2012,"rep",7923
"MO","Mcdonald",2012,"rep",5694
"MO","Mercer",2012,"rep",1255
"MO","Miller",2012,"rep",8099
"MO","Mississippi",2012,"rep",2997
"MO","Moniteau",2012,"rep",4704
"MO","Monroe",2012,"rep",2564
"MO","Montgomery",2012,"rep",3490
"MO","Morgan",2012,"rep",5733
"MO","New Madrid",2012,"rep",4284
"MO","Newton",2012,"rep",18181
"MO","Nodaway",2012,"rep",5593
"MO","Oregon",2012,"rep",2886
"MO","Osage",2012,"rep",5329
"MO","Ozark",2012,"rep",3080
"MO","Pemiscot",2012,"rep",3598
"MO","Perry",2012,"rep",5669
"MO","Pettis",2012,"rep",10842
"MO","Phelps",2012,"rep",11895
"MO","Pike",2012,"rep",4577
"MO","Platte",2012,"rep",25618
"MO","Polk",2012,"rep",9252
"MO","Pulaski",2012,"rep",9092
"MO","Putnam",2012,"rep",1673
"MO","Ralls",2012,"rep",3231
"MO","Randolph",2012,"rep",6667
"MO","Ray",2012,"rep",5815
"MO","Reynolds",2012,"rep",1931
"MO","Ripley",2012,"rep",3743
"MO","Saline",2012,"rep",5104
"MO","Schuyler",2012,"rep",1174
"MO","Scotland",2012,"rep",1246
"MO","Scott",2012,"rep",11623
"MO","Shannon",2012,"rep",2262
"MO","Shelby",2012,"rep",2188
"MO","St. Charles",2012,"rep",110784
"MO","St. Clair",2012,"rep",3019
"MO","St. Francois",2012,"rep",13248
"MO","St. Louis",2012,"rep",224742
"MO","St. Louis City",2012,"rep",22943
"MO","Ste. Genevieve",2012,"rep",4055
"MO","Stoddard",2012,"rep",9496
"MO","Stone",2012,"rep",11787
"MO","Sullivan",2012,"rep",1610
"MO","Taney",2012,"rep",15746
"MO","Texas",2012,"rep",7618
"MO","Vernon",2012,"rep",5758
"MO","Warren",2012,"rep",9150
"MO","Washington",2012,"rep",5071
"MO","Wayne",2012,"rep",3790
"MO","Webster",2012,"rep",10708
"MO","Worth",2012,"rep",664
"MO","Wright",2012,"rep",5830
"MS","Adams",2012,"rep",6293
"MS","Alcorn",2012,"rep",11111
"MS","Amite",2012,"rep",4414
"MS","Attala",2012,"rep",5126
"MS","Benton",2012,"rep",2041
"MS","Bolivar",2012,"rep",4701
"MS","Calhoun",2012,"rep",4412
"MS","Carroll",2012,"rep",3960
"MS","Chickasaw",2012,"rep",3994
"MS","Choctaw",2012,"rep",2812
"MS","Claiborne",2012,"rep",625
"MS","Clarke",2012,"rep",5049
"MS","Clay",2012,"rep",4291
"MS","Coahoma",2012,"rep",2712
"MS","Copiah",2012,"rep",6282
"MS","Covington",2012,"rep",5405
"MS","Desoto",2012,"rep",43559
"MS","Forrest",2012,"rep",16574
"MS","Franklin",2012,"rep",2735
"MS","George",2012,"rep",8376
"MS","Greene",2012,"rep",4531
"MS","Grenada",2012,"rep",5986
"MS","Hancock",2012,"rep",12964
"MS","Harrison",2012,"rep",39470
"MS","Hinds",2012,"rep",29664
"MS","Holmes",2012,"rep",1435
"MS","Humphreys",2012,"rep",1293
"MS","Issaquena",2012,"rep",302
"MS","Itawamba",2012,"rep",7393
"MS","Jackson",2012,"rep",35747
"MS","Jasper",2012,"rep",4193
"MS","Jefferson",2012,"rep",468
"MS","Jefferson Davis",2012,"rep",2507
"MS","Jones",2012,"rep",20687
"MS","Kemper",2012,"rep",1789
"MS","Lafayette",2012,"rep",11075
"MS","Lamar",2012,"rep",19101
"MS","Lauderdale",2012,"rep",18700
"MS","Lawrence",2012,"rep",4192
"MS","Leake",2012,"rep",4863
"MS","Lee",2012,"rep",22415
"MS","Leflore",2012,"rep",3587
"MS","Lincoln",2012,"rep",10839
"MS","Lowndes",2012,"rep",13518
"MS","Madison",2012,"rep",28507
"MS","Marion",2012,"rep",8237
"MS","Marshall",2012,"rep",6473
"MS","Monroe",2012,"rep",9723
"MS","Montgomery",2012,"rep",2947
"MS","Neshoba",2012,"rep",7837
"MS","Newton",2012,"rep",6394
"MS","Noxubee",2012,"rep",1325
"MS","Oktibbeha",2012,"rep",8761
"MS","Panola",2012,"rep",7629
"MS","Pearl River",2012,"rep",17549
"MS","Perry",2012,"rep",4137
"MS","Pike",2012,"rep",8181
"MS","Pontotoc",2012,"rep",9448
"MS","Prentiss",2012,"rep",7075
"MS","Quitman",2012,"rep",1116
"MS","Rankin",2012,"rep",48444
"MS","Scott",2012,"rep",6089
"MS","Sharkey",2012,"rep",737
"MS","Simpson",2012,"rep",7424
"MS","Smith",2012,"rep",6049
"MS","Stone",2012,"rep",5420
"MS","Sunflower",2012,"rep",2929
"MS","Tallahatchie",2012,"rep",2499
"MS","Tate",2012,"rep",7332
"MS","Tippah",2012,"rep",6717
"MS","Tishomingo",2012,"rep",6133
"MS","Tunica",2012,"rep",883
"MS","Union",2012,"rep",8498
"MS","Walthall",2012,"rep",4051
"MS","Warren",2012,"rep",10457
"MS","Washington",2012,"rep",5651
"MS","Wayne",2012,"rep",6111
"MS","Webster",2012,"rep",3992
"MS","Wilkinson",2012,"rep",1415
"MS","Winston",2012,"rep",5168
"MS","Yalobusha",2012,"rep",3276
"MS","Yazoo",2012,"rep",4941
"MT","Beaverhead",2012,"rep",3289
"MT","Big Horn",2012,"rep",1667
"MT","Blaine",2012,"rep",1178
"MT","Broadwater",2012,"rep",2152
"MT","Carbon",2012,"rep",3533
"MT","Carter",2012,"rep",678
"MT","Cascade",2012,"rep",18345
"MT","Chouteau",2012,"rep",1758
"MT","Custer",2012,"rep",3373
"MT","Daniels",2012,"rep",740
"MT","Dawson",2012,"rep",3029
"MT","Deer Lodge",2012,"rep",1448
"MT","Fallon",2012,"rep",1128
"MT","Fergus",2012,"rep",4257
"MT","Flathead",2012,"rep",28309
"MT","Gallatin",2012,"rep",24358
"MT","Garfield",2012,"rep",622
"MT","Glacier",2012,"rep",1415
"MT","Golden Valley",2012,"rep",351
"MT","Granite",2012,"rep",1107
"MT","Hill",2012,"rep",3164
"MT","Jefferson",2012,"rep",4055
"MT","Judith Basin",2012,"rep",854
"MT","Lake",2012,"rep",7135
"MT","Lewis & Clark",2012,"rep",16803
"MT","Liberty",2012,"rep",702
"MT","Lincoln",2012,"rep",6057
"MT","Madison",2012,"rep",3130
"MT","Mccone",2012,"rep",745
"MT","Meagher",2012,"rep",670
"MT","Mineral",2012,"rep",1216
"MT","Missoula",2012,"rep",22652
"MT","Musselshell",2012,"rep",1833
"MT","Park",2012,"rep",4709
"MT","Petroleum",2012,"rep",240
"MT","Phillips",2012,"rep",1688
"MT","Pondera",2012,"rep",1673
"MT","Powder River",2012,"rep",833
"MT","Powell",2012,"rep",1806
"MT","Prairie",2012,"rep",520
"MT","Ravalli",2012,"rep",14307
"MT","Richland",2012,"rep",3510
"MT","Roosevelt",2012,"rep",1514
"MT","Rosebud",2012,"rep",2004
"MT","Sanders",2012,"rep",3980
"MT","Sheridan",2012,"rep",1207
"MT","Silver Bow",2012,"rep",5430
"MT","Stillwater",2012,"rep",3337
"MT","Sweet Grass",2012,"rep",1594
"MT","Teton",2012,"rep",2113
"MT","Toole",2012,"rep",1440
"MT","Treasure",2012,"rep",319
"MT","Valley",2012,"rep",2337
"MT","Wheatland",2012,"rep",693
"MT","Wibaux",2012,"rep",421
"MT","Yellowstone",2012,"rep",40500
"NC","Alamance",2012,"rep",38170
"NC","Alexander",2012,"rep",12253
"NC","Alleghany",2012,"rep",3390
"NC","Anson",2012,"rep",4166
"NC","Ashe",2012,"rep",8242
"NC","Avery",2012,"rep",5766
"NC","Beaufort",2012,"rep",13977
"NC","Bertie",2012,"rep",3387
"NC","Bladen",2012,"rep",7748
"NC","Brunswick",2012,"rep",34743
"NC","Buncombe",2012,"rep",54701
"NC","Burke",2012,"rep",22267
"NC","Cabarrus",2012,"rep",49557
"NC","Caldwell",2012,"rep",23229
"NC","Camden",2012,"rep",3109
"NC","Carteret",2012,"rep",24775
"NC","Caswell",2012,"rep",5594
"NC","Catawba",2012,"rep",44538
"NC","Chatham",2012,"rep",16665
"NC","Cherokee",2012,"rep",9278
"NC","Chowan",2012,"rep",3891
"NC","Clay",2012,"rep",3973
"NC","Cleveland",2012,"rep",25793
"NC","Columbus",2012,"rep",12941
"NC","Craven",2012,"rep",26928
"NC","Cumberland",2012,"rep",50666
"NC","Currituck",2012,"rep",7496
"NC","Dare",2012,"rep",10248
"NC","Davidson",2012,"rep",49383
"NC","Davie",2012,"rep",14687
"NC","Duplin",2012,"rep",11416
"NC","Durham",2012,"rep",33769
"NC","Edgecombe",2012,"rep",8546
"NC","Forsyth",2012,"rep",79768
"NC","Franklin",2012,"rep",14603
"NC","Gaston",2012,"rep",56138
"NC","Gates",2012,"rep",2564
"NC","Graham",2012,"rep",2750
"NC","Granville",2012,"rep",12405
"NC","Greene",2012,"rep",4411
"NC","Guilford",2012,"rep",104789
"NC","Halifax",2012,"rep",8763
"NC","Harnett",2012,"rep",25565
"NC","Haywood",2012,"rep",15633
"NC","Henderson",2012,"rep",32994
"NC","Hertford",2012,"rep",3007
"NC","Hoke",2012,"rep",6819
"NC","Hyde",2012,"rep",1193
"NC","Iredell",2012,"rep",49299
"NC","Jackson",2012,"rep",8254
"NC","Johnston",2012,"rep",48427
"NC","Jones",2012,"rep",2837
"NC","Lee",2012,"rep",13158
"NC","Lenoir",2012,"rep",13980
"NC","Lincoln",2012,"rep",25267
"NC","Macon",2012,"rep",10835
"NC","Madison",2012,"rep",5404
"NC","Martin",2012,"rep",5995
"NC","Mcdowell",2012,"rep",11775
"NC","Mecklenburg",2012,"rep",171668
"NC","Mitchell",2012,"rep",5806
"NC","Montgomery",2012,"rep",6404
"NC","Moore",2012,"rep",29495
"NC","Nash",2012,"rep",23842
"NC","New Hanover",2012,"rep",53385
"NC","Northampton",2012,"rep",3483
"NC","Onslow",2012,"rep",32243
"NC","Orange",2012,"rep",21539
"NC","Pamlico",2012,"rep",4051
"NC","Pasquotank",2012,"rep",7633
"NC","Pender",2012,"rep",14617
"NC","Perquimans",2012,"rep",3822
"NC","Person",2012,"rep",10496
"NC","Pitt",2012,"rep",36214
"NC","Polk",2012,"rep",6236
"NC","Randolph",2012,"rep",45160
"NC","Richmond",2012,"rep",9332
"NC","Robeson",2012,"rep",17510
"NC","Rockingham",2012,"rep",25227
"NC","Rowan",2012,"rep",38775
"NC","Rutherford",2012,"rep",18954
"NC","Sampson",2012,"rep",14422
"NC","Scotland",2012,"rep",5831
"NC","Stanly",2012,"rep",19904
"NC","Stokes",2012,"rep",15237
"NC","Surry",2012,"rep",19923
"NC","Swain",2012,"rep",2976
"NC","Transylvania",2012,"rep",9634
"NC","Tyrrell",2012,"rep",930
"NC","Union",2012,"rep",61107
"NC","Vance",2012,"rep",7429
"NC","Wake",2012,"rep",211596
"NC","Warren",2012,"rep",3140
"NC","Washington",2012,"rep",2622
"NC","Watauga",2012,"rep",13861
"NC","Wayne",2012,"rep",27641
"NC","Wilkes",2012,"rep",20515
"NC","Wilson",2012,"rep",17954
"NC","Yadkin",2012,"rep",12578
"NC","Yancey",2012,"rep",5278
"ND","Adams",2012,"rep",918
"ND","Barnes",2012,"rep",2964
"ND","Benson",2012,"rep",868
"ND","Billings",2012,"rep",472
"ND","Bottineau",2012,"rep",2280
"ND","Bowman",2012,"rep",1280
"ND","Burke",2012,"rep",769
"ND","Burleigh",2012,"rep",27951
"ND","Cass",2012,"rep",36855
"ND","Cavalier",2012,"rep",1195
"ND","Dickey",2012,"rep",1610
"ND","Divide",2012,"rep",733
"ND","Dunn",2012,"rep",1506
"ND","Eddy",2012,"rep",634
"ND","Emmons",2012,"rep",1435
"ND","Foster",2012,"rep",1030
"ND","Golden Valley",2012,"rep",742
"ND","Grand Forks",2012,"rep",15060
"ND","Grant",2012,"rep",1025
"ND","Griggs",2012,"rep",771
"ND","Hettinger",2012,"rep",1000
"ND","Kidder",2012,"rep",870
"ND","Lamoure",2012,"rep",1377
"ND","Logan",2012,"rep",810
"ND","Mchenry",2012,"rep",1678
"ND","Mcintosh",2012,"rep",1035
"ND","Mckenzie",2012,"rep",2458
"ND","Mclean",2012,"rep",3141
"ND","Mercer",2012,"rep",3152
"ND","Morton",2012,"rep",8680
"ND","Mountrail",2012,"rep",1962
"ND","Nelson",2012,"rep",865
"ND","Oliver",2012,"rep",693
"ND","Pembina",2012,"rep",1899
"ND","Pierce",2012,"rep",1465
"ND","Ramsey",2012,"rep",2665
"ND","Ransom",2012,"rep",1009
"ND","Renville",2012,"rep",851
"ND","Richland",2012,"rep",4229
"ND","Rolette",2012,"rep",1092
"ND","Sargent",2012,"rep",879
"ND","Sheridan",2012,"rep",642
"ND","Sioux",2012,"rep",225
"ND","Slope",2012,"rep",341
"ND","Stark",2012,"rep",8521
"ND","Steele",2012,"rep",498
"ND","Stutsman",2012,"rep",5685
"ND","Towner",2012,"rep",623
"ND","Traill",2012,"rep",1996
"ND","Walsh",2012,"rep",2656
"ND","Ward",2012,"rep",16230
"ND","Wells",2012,"rep",1654
"ND","Williams",2012,"rep",7184
"NE","Adams",2012,"rep",8316
"NE","Antelope",2012,"rep",2596
"NE","Arthur",2012,"rep",227
"NE","Banner",2012,"rep",346
"NE","Blaine",2012,"rep",268
"NE","Boone",2012,"rep",2138
"NE","Box Butte",2012,"rep",2869
"NE","Boyd",2012,"rep",873
"NE","Brown",2012,"rep",1302
"NE","Buffalo",2012,"rep",13570
"NE","Burt",2012,"rep",2029
"NE","Butler",2012,"rep",2738
"NE","Cass",2012,"rep",7556
"NE","Cedar",2012,"rep",3278
"NE","Chase",2012,"rep",1584
"NE","Cherry",2012,"rep",2557
"NE","Cheyenne",2012,"rep",3449
"NE","Clay",2012,"rep",2232
"NE","Colfax",2012,"rep",2051
"NE","Cuming",2012,"rep",2876
"NE","Custer",2012,"rep",4296
"NE","Dakota",2012,"rep",3094
"NE","Dawes",2012,"rep",2478
"NE","Dawson",2012,"rep",5460
"NE","Deuel",2012,"rep",763
"NE","Dixon",2012,"rep",1745
"NE","Dodge",2012,"rep",8995
"NE","Douglas",2012,"rep",113220
"NE","Dundy",2012,"rep",792
"NE","Fillmore",2012,"rep",2007
"NE","Franklin",2012,"rep",1112
"NE","Frontier",2012,"rep",1007
"NE","Furnas",2012,"rep",1782
"NE","Gage",2012,"rep",5513
"NE","Garden",2012,"rep",829
"NE","Garfield",2012,"rep",769
"NE","Gosper",2012,"rep",734
"NE","Grant",2012,"rep",322
"NE","Greeley",2012,"rep",820
"NE","Hall",2012,"rep",12646
"NE","Hamilton",2012,"rep",3600
"NE","Harlan",2012,"rep",1395
"NE","Hayes",2012,"rep",476
"NE","Hitchcock",2012,"rep",1178
"NE","Holt",2012,"rep",3922
"NE","Hooker",2012,"rep",330
"NE","Howard",2012,"rep",1890
"NE","Jefferson",2012,"rep",2166
"NE","Johnson",2012,"rep",1225
"NE","Kearney",2012,"rep",2349
"NE","Keith",2012,"rep",3044
"NE","Keya Paha",2012,"rep",393
"NE","Kimball",2012,"rep",1235
"NE","Knox",2012,"rep",2885
"NE","Lancaster",2012,"rep",62434
"NE","Lincoln",2012,"rep",10728
"NE","Logan",2012,"rep",356
"NE","Loup",2012,"rep",290
"NE","Madison",2012,"rep",10062
"NE","Mcpherson",2012,"rep",237
"NE","Merrick",2012,"rep",2490
"NE","Morrill",2012,"rep",1681
"NE","Nance",2012,"rep",1106
"NE","Nemaha",2012,"rep",2012
"NE","Nuckolls",2012,"rep",1574
"NE","Otoe",2012,"rep",4258
"NE","Pawnee",2012,"rep",899
"NE","Perkins",2012,"rep",1135
"NE","Phelps",2012,"rep",3400
"NE","Pierce",2012,"rep",2707
"NE","Platte",2012,"rep",10061
"NE","Polk",2012,"rep",1890
"NE","Red Willow",2012,"rep",3891
"NE","Richardson",2012,"rep",2443
"NE","Rock",2012,"rep",672
"NE","Saline",2012,"rep",2557
"NE","Sarpy",2012,"rep",43213
"NE","Saunders",2012,"rep",6770
"NE","Scotts Bluff",2012,"rep",9648
"NE","Seward",2012,"rep",5003
"NE","Sheridan",2012,"rep",2021
"NE","Sherman",2012,"rep",927
"NE","Sioux",2012,"rep",624
"NE","Stanton",2012,"rep",1949
"NE","Thayer",2012,"rep",1874
"NE","Thomas",2012,"rep",360
"NE","Thurston",2012,"rep",939
"NE","Valley",2012,"rep",1657
"NE","Washington",2012,"rep",6899
"NE","Wayne",2012,"rep",2493
"NE","Webster",2012,"rep",1258
"NE","Wheeler",2012,"rep",345
"NE","York",2012,"rep",4874
"NH","Belknap",2012,"rep",17571
"NH","Carroll",2012,"rep",14207
"NH","Cheshire",2012,"rep",15156
"NH","Coos",2012,"rep",6342
"NH","Grafton",2012,"rep",18208
"NH","Hillsborough",2012,"rep",99991
"NH","Merrimack",2012,"rep",34524
"NH","Rockingham",2012,"rep",87921
"NH","Strafford",2012,"rep",26729
"NH","Sullivan",2012,"rep",9269
"NJ","Atlantic",2012,"rep",46522
"NJ","Bergen",2012,"rep",169070
"NJ","Burlington",2012,"rep",87401
"NJ","Camden",2012,"rep",69476
"NJ","Cape May",2012,"rep",25781
"NJ","Cumberland",2012,"rep",20658
"NJ","Essex",2012,"rep",64406
"NJ","Gloucester",2012,"rep",59456
"NJ","Hudson",2012,"rep",42369
"NJ","Hunterdon",2012,"rep",38687
"NJ","Mercer",2012,"rep",47355
"NJ","Middlesex",2012,"rep",107310
"NJ","Monmouth",2012,"rep",147513
"NJ","Morris",2012,"rep",124947
"NJ","Ocean",2012,"rep",146475
"NJ","Passaic",2012,"rep",64523
"NJ","Salem",2012,"rep",14334
"NJ","Somerset",2012,"rep",66603
"NJ","Sussex",2012,"rep",40625
"NJ","Union",2012,"rep",68314
"NJ","Warren",2012,"rep",25744
"NM","Bernalillo",2012,"rep",106408
"NM","Catron",2012,"rep",1494
"NM","Chaves",2012,"rep",13088
"NM","Cibola",2012,"rep",2998
"NM","Colfax",2012,"rep",2699
"NM","Curry",2012,"rep",9251
"NM","Debaca",2012,"rep",586
"NM","Dona Ana",2012,"rep",27322
"NM","Eddy",2012,"rep",12583
"NM","Grant",2012,"rep",5358
"NM","Guadalupe",2012,"rep",557
"NM","Harding",2012,"rep",327
"NM","Hidalgo",2012,"rep",899
"NM","Lea",2012,"rep",12548
"NM","Lincoln",2012,"rep",5961
"NM","Los Alamos",2012,"rep",4796
"NM","Luna",2012,"rep",3670
"NM","Mckinley",2012,"rep",5546
"NM","Mora",2012,"rep",595
"NM","Otero",2012,"rep",12451
"NM","Quay",2012,"rep",2202
"NM","Rio Arriba",2012,"rep",3397
"NM","Roosevelt",2012,"rep",4043
"NM","San Juan",2012,"rep",28849
"NM","San Miguel",2012,"rep",2303
"NM","Sandoval",2012,"rep",24387
"NM","Santa Fe",2012,"rep",15500
"NM","Sierra",2012,"rep",2928
"NM","Socorro",2012,"rep",2722
"NM","Taos",2012,"rep",2730
"NM","Torrance",2012,"rep",3529
"NM","Union",2012,"rep",1236
"NM","Valencia",2012,"rep",12825
"NV","Carson City",2012,"rep",12394
"NV","Churchill",2012,"rep",7061
"NV","Clark",2012,"rep",289053
"NV","Douglas",2012,"rep",16276
"NV","Elko",2012,"rep",12014
"NV","Esmeralda",2012,"rep",317
"NV","Eureka",2012,"rep",663
"NV","Humboldt",2012,"rep",3810
"NV","Lander",2012,"rep",1580
"NV","Lincoln",2012,"rep",1691
"NV","Lyon",2012,"rep",13520
"NV","Mineral",2012,"rep",1080
"NV","Nye",2012,"rep",10566
"NV","Pershing",2012,"rep",1167
"NV","Storey",2012,"rep",1321
"NV","Washoe",2012,"rep",88453
"NV","White Pine",2012,"rep",2601
"NY","Albany",2012,"rep",45064
"NY","Allegany",2012,"rep",10390
"NY","Bronx",2012,"rep",29967
"NY","Broome",2012,"rep",37641
"NY","Cattaraugus",2012,"rep",16569
"NY","Cayuga",2012,"rep",13454
"NY","Chautauqua",2012,"rep",27971
