"state","county","year","party","votes"
"Missouri","Hickory",2000,"rep",2172
"Missouri","Holt",2000,"rep",1738
"Missouri","Howard",2000,"rep",2414
"Missouri","Howell",2000,"rep",9018
"Missouri","Iron",2000,"rep",2237
"Missouri","Jackson",2000,"rep",104418
"Missouri","Jasper",2000,"rep",24899
"Missouri","Jefferson",2000,"rep",36766
"Missouri","Johnson",2000,"rep",9339
"Missouri","Knox",2000,"rep",1226
"Missouri","Laclede",2000,"rep",8556
"Missouri","Lafayette",2000,"rep",7849
"Missouri","Lawrence",2000,"rep",8305
"Missouri","Lewis",2000,"rep",2388
"Missouri","Lincoln",2000,"rep",8549
"Missouri","Linn",2000,"rep",3246
"Missouri","Livingston",2000,"rep",3709
"Missouri","Macon",2000,"rep",4232
"Missouri","Madison",2000,"rep",2460
"Missouri","Maries",2000,"rep",2216
"Missouri","Marion",2000,"rep",6550
"Missouri","McDonald",2000,"rep",4460
"Missouri","Mercer",2000,"rep",1250
"Missouri","Miller",2000,"rep",5945
"Missouri","Mississippi",2000,"rep",2395
"Missouri","Moniteau",2000,"rep",3764
"Missouri","Monroe",2000,"rep",2175
"Missouri","Montgomery",2000,"rep",3106
"Missouri","Morgan",2000,"rep",4460
"Missouri","New Madrid",2000,"rep",3416
"Missouri","Newton",2000,"rep",14232
"Missouri","Nodaway",2000,"rep",5161
"Missouri","Oregon",2000,"rep",2521
"Missouri","Osage",2000,"rep",4154
"Missouri","Ozark",2000,"rep",2663
"Missouri","Pemiscot",2000,"rep",2750
"Missouri","Perry",2000,"rep",4667
"Missouri","Pettis",2000,"rep",9533
"Missouri","Phelps",2000,"rep",9444
"Missouri","Pike",2000,"rep",3648
"Missouri","Platte",2000,"rep",17785
"Missouri","Polk",2000,"rep",6430
"Missouri","Pulaski",2000,"rep",6531
"Missouri","Putnam",2000,"rep",1593
"Missouri","Ralls",2000,"rep",2446
"Missouri","Randolph",2000,"rep",4844
"Missouri","Ray",2000,"rep",4517
"Missouri","Reynolds",2000,"rep",1762
"Missouri","Ripley",2000,"rep",3121
"Missouri","Saline",2000,"rep",4572
"Missouri","Schuyler",2000,"rep",1159
"Missouri","Scotland",2000,"rep",1335
"Missouri","Scott",2000,"rep",8999
"Missouri","Shannon",2000,"rep",2245
"Missouri","Shelby",2000,"rep",1936
"Missouri","St0 Charles",2000,"rep",72114
"Missouri","St0 Clair",2000,"rep",2731
"Missouri","St0 Francois",2000,"rep",9327
"Missouri","St0 Louis",2000,"rep",224689
"Missouri","St0 Louis City",2000,"rep",24799
"Missouri","Ste0 Genevieve",2000,"rep",3505
"Missouri","Stoddard",2000,"rep",7727
"Missouri","Stone",2000,"rep",7793
"Missouri","Sullivan",2000,"rep",1877
"Missouri","Taney",2000,"rep",9647
"Missouri","Texas",2000,"rep",6136
"Missouri","Vernon",2000,"rep",4985
"Missouri","Warren",2000,"rep",5979
"Missouri","Washington",2000,"rep",4020
"Missouri","Wayne",2000,"rep",3346
"Missouri","Webster",2000,"rep",7350
"Missouri","Worth",2000,"rep",651
"Missouri","Wright",2000,"rep",5391
"Montana","Beaverhead",2000,"rep",3113
"Montana","Big Horn",2000,"rep",1651
"Montana","Blaine",2000,"rep",1410
"Montana","Broadwater",2000,"rep",1488
"Montana","Carbon",2000,"rep",3008
"Montana","Carter",2000,"rep",573
"Montana","Cascade",2000,"rep",18164
"Montana","Chouteau",2000,"rep",2039
"Montana","Custer",2000,"rep",3156
"Montana","Daniels",2000,"rep",750
"Montana","Dawson",2000,"rep",2723
"Montana","Deer Lodge",2000,"rep",1493
"Montana","Fallon",2000,"rep",1061
"Montana","Fergus",2000,"rep",4353
"Montana","Flathead",2000,"rep",22519
"Montana","Gallatin",2000,"rep",18833
"Montana","Garfield",2000,"rep",651
"Montana","Glacier",2000,"rep",1709
"Montana","Golden Valley",2000,"rep",405
"Montana","Granite",2000,"rep",1181
"Montana","Hill",2000,"rep",3392
"Montana","Jefferson",2000,"rep",3308
"Montana","Judith Basin",2000,"rep",1057
"Montana","Lake",2000,"rep",6441
"Montana","Lewis & Clark",2000,"rep",15091
"Montana","Liberty",2000,"rep",752
"Montana","Lincoln",2000,"rep",5578
"Montana","Madison",2000,"rep",2656
"Montana","McCone",2000,"rep",827
"Montana","Meagher",2000,"rep",698
"Montana","Mineral",2000,"rep",1078
"Montana","Missoula",2000,"rep",21474
"Montana","Musselshell",2000,"rep",1582
"Montana","Park",2000,"rep",4523
"Montana","Petroleum",2000,"rep",254
"Montana","Phillips",2000,"rep",1727
"Montana","Pondera",2000,"rep",1948
"Montana","Powder River",2000,"rep",860
"Montana","Powell",2000,"rep",1971
"Montana","Prairie",2000,"rep",541
"Montana","Ravalli",2000,"rep",11241
"Montana","Richland",2000,"rep",2858
"Montana","Roosevelt",2000,"rep",1605
"Montana","Rosebud",2000,"rep",1826
"Montana","Sanders",2000,"rep",3144
"Montana","Sheridan",2000,"rep",1176
"Montana","Silver Bow",2000,"rep",6299
"Montana","Stillwater",2000,"rep",2765
"Montana","Sweet Grass",2000,"rep",1450
"Montana","Teton",2000,"rep",2294
"Montana","Toole",2000,"rep",1639
"Montana","Treasure",2000,"rep",344
"Montana","Valley",2000,"rep",2500
"Montana","Wheatland",2000,"rep",708
"Montana","Wibaux",2000,"rep",369
"Montana","Yellowstone",2000,"rep",33922
"Nebraska","Adams",2000,"rep",8162
"Nebraska","Antelope",2000,"rep",2562
"Nebraska","Arthur",2000,"rep",235
"Nebraska","Banner",2000,"rep",390
"Nebraska","Blaine",2000,"rep",299
"Nebraska","Boone",2000,"rep",2196
"Nebraska","Box Butte",2000,"rep",3208
"Nebraska","Boyd",2000,"rep",931
"Nebraska","Brown",2000,"rep",1375
"Nebraska","Buffalo",2000,"rep",11931
"Nebraska","Burt",2000,"rep",2056
"Nebraska","Butler",2000,"rep",2638
"Nebraska","Cass",2000,"rep",6144
"Nebraska","Cedar",2000,"rep",2989
"Nebraska","Chase",2000,"rep",1505
"Nebraska","Cherry",2000,"rep",2322
"Nebraska","Cheyenne",2000,"rep",3207
"Nebraska","Clay",2000,"rep",2326
"Nebraska","Colfax",2000,"rep",2338
"Nebraska","Cuming",2000,"rep",3232
"Nebraska","Custer",2000,"rep",4245
"Nebraska","Dakota",2000,"rep",3119
"Nebraska","Dawes",2000,"rep",2549
"Nebraska","Dawson",2000,"rep",5511
"Nebraska","Deuel",2000,"rep",783
"Nebraska","Dixon",2000,"rep",1834
"Nebraska","Dodge",2000,"rep",8871
"Nebraska","Douglas",2000,"rep",101025
"Nebraska","Dundy",2000,"rep",801
"Nebraska","Fillmore",2000,"rep",2024
"Nebraska","Franklin",2000,"rep",1196
"Nebraska","Frontier",2000,"rep",1102
"Nebraska","Furnas",2000,"rep",1849
"Nebraska","Gage",2000,"rep",5538
"Nebraska","Garden",2000,"rep",963
"Nebraska","Garfield",2000,"rep",718
"Nebraska","Gosper",2000,"rep",757
"Nebraska","Grant",2000,"rep",324
"Nebraska","Greeley",2000,"rep",839
"Nebraska","Hall",2000,"rep",11803
"Nebraska","Hamilton",2000,"rep",3251
"Nebraska","Harlan",2000,"rep",1358
"Nebraska","Hayes",2000,"rep",486
"Nebraska","Hitchcock",2000,"rep",1126
"Nebraska","Holt",2000,"rep",3954
"Nebraska","Hooker",2000,"rep",317
"Nebraska","Howard",2000,"rep",1760
"Nebraska","Jefferson",2000,"rep",2351
"Nebraska","Johnson",2000,"rep",1210
"Nebraska","Kearney",2000,"rep",2333
"Nebraska","Keith",2000,"rep",2953
"Nebraska","Keya Paha",2000,"rep",422
"Nebraska","Kimball",2000,"rep",1379
"Nebraska","Knox",2000,"rep",2784
"Nebraska","Lancaster",2000,"rep",55514
"Nebraska","Lincoln",2000,"rep",9220
"Nebraska","Logan",2000,"rep",336
"Nebraska","Loup",2000,"rep",284
"Nebraska","Madison",2000,"rep",9636
"Nebraska","McPherson",2000,"rep",244
"Nebraska","Merrick",2000,"rep",2380
"Nebraska","Morrill",2000,"rep",1597
"Nebraska","Nance",2000,"rep",1105
"Nebraska","Nemaha",2000,"rep",2177
"Nebraska","Nuckolls",2000,"rep",1701
"Nebraska","Otoe",2000,"rep",4178
"Nebraska","Pawnee",2000,"rep",937
"Nebraska","Perkins",2000,"rep",1170
"Nebraska","Phelps",2000,"rep",3575
"Nebraska","Pierce",2000,"rep",2534
"Nebraska","Platte",2000,"rep",9861
"Nebraska","Polk",2000,"rep",1925
"Nebraska","Red Willow",2000,"rep",3680
"Nebraska","Richardson",2000,"rep",2623
"Nebraska","Rock",2000,"rep",725
"Nebraska","Saline",2000,"rep",2581
"Nebraska","Sarpy",2000,"rep",28979
"Nebraska","Saunders",2000,"rep",5688
"Nebraska","Scotts Bluff",2000,"rep",9397
"Nebraska","Seward",2000,"rep",4457
"Nebraska","Sheridan",2000,"rep",2105
"Nebraska","Sherman",2000,"rep",1072
"Nebraska","Sioux",2000,"rep",629
"Nebraska","Stanton",2000,"rep",1895
"Nebraska","Thayer",2000,"rep",2096
"Nebraska","Thomas",2000,"rep",329
"Nebraska","Thurston",2000,"rep",1040
"Nebraska","Valley",2000,"rep",1610
"Nebraska","Washington",2000,"rep",5758
"Nebraska","Wayne",2000,"rep",2774
"Nebraska","Webster",2000,"rep",1302
"Nebraska","Wheeler",2000,"rep",351
"Nebraska","York",2000,"rep",4816
"Nevada","Carson City",2000,"rep",11084
"Nevada","Churchill",2000,"rep",6237
"Nevada","Clark",2000,"rep",170932
"Nevada","Douglas",2000,"rep",11193
"Nevada","Elko",2000,"rep",11025
"Nevada","Esmeralda",2000,"rep",333
"Nevada","Eureka",2000,"rep",632
"Nevada","Humboldt",2000,"rep",3638
"Nevada","Lander",2000,"rep",1619
"Nevada","Lincoln",2000,"rep",1372
"Nevada","Lyon",2000,"rep",7270
"Nevada","Mineral",2000,"rep",1227
"Nevada","Nye",2000,"rep",6904
"Nevada","Pershing",2000,"rep",1221
"Nevada","Storey",2000,"rep",1014
"Nevada","Washoe",2000,"rep",63640
"Nevada","White Pine",2000,"rep",2234
"New York","Albany",2000,"rep",47624
"New York","Allegany",2000,"rep",11436
"New York","Bronx",2000,"rep",36245
"New York","Broome",2000,"rep",36946
"New York","Cattaraugus",2000,"rep",18382
"New York","Cayuga",2000,"rep",14988
"New York","Chautauqua",2000,"rep",29064
"New York","Chemung",2000,"rep",18779
"New York","Chenango",2000,"rep",10033
"New York","Clinton",2000,"rep",13274
"New York","Columbia",2000,"rep",13153
"New York","Cortland",2000,"rep",9857
"New York","Delaware",2000,"rep",10662
"New York","Dutchess",2000,"rep",52669
"New York","Erie",2000,"rep",160176
"New York","Essex",2000,"rep",8822
"New York","Franklin",2000,"rep",7643
"New York","Fulton",2000,"rep",11434
"New York","Genesee",2000,"rep",14459
"New York","Greene",2000,"rep",11332
"New York","Hamilton",2000,"rep",2388
"New York","Herkimer",2000,"rep",14147
"New York","Jefferson",2000,"rep",18192
"New York","Kings",2000,"rep",96605
"New York","Lewis",2000,"rep",6103
"New York","Livingston",2000,"rep",15244
"New York","Madison",2000,"rep",14879
"New York","Monroe",2000,"rep",141266
"New York","Montgomery",2000,"rep",9765
"New York","Nassau",2000,"rep",226954
"New York","New York",2000,"rep",79921
"New York","Niagara",2000,"rep",40952
"New York","Oneida",2000,"rep",47603
"New York","Onondaga",2000,"rep",83678
"New York","Ontario",2000,"rep",23885
"New York","Orange",2000,"rep",62852
"New York","Orleans",2000,"rep",9202
"New York","Oswego",2000,"rep",23249
"New York","Otsego",2000,"rep",12219
"New York","Putnam",2000,"rep",21853
"New York","Queens",2000,"rep",122052
"New York","Rensselaer",2000,"rep",29562
"New York","Richmond",2000,"rep",63903
"New York","Rockland",2000,"rep",48441
"New York","Saratoga",2000,"rep",46623
"New York","Schenectady",2000,"rep",27961
"New York","Schoharie",2000,"rep",7459
"New York","Schuyler",2000,"rep",4381
"New York","Seneca",2000,"rep",6734
"New York","St0 Lawrence",2000,"rep",16449
"New York","Steuben",2000,"rep",24200
"New York","Suffolk",2000,"rep",240992
"New York","Sullivan",2000,"rep",12703
"New York","Tioga",2000,"rep",12239
"New York","Tompkins",2000,"rep",13351
"New York","Ulster",2000,"rep",33447
"New York","Warren",2000,"rep",14993
"New York","Washington",2000,"rep",12596
"New York","Wayne",2000,"rep",21701
"New York","Westchester",2000,"rep",139278
"New York","Wyoming",2000,"rep",10809
"New York","Yates",2000,"rep",5565
"New Hampshire","Belknap",2000,"rep",14799
"New Hampshire","Carroll",2000,"rep",12597
"New Hampshire","Cheshire",2000,"rep",13793
"New Hampshire","Coos",2000,"rep",7329
"New Hampshire","Grafton",2000,"rep",18092
"New Hampshire","Hillsborough",2000,"rep",80649
"New Hampshire","Merrimack",2000,"rep",30028
"New Hampshire","Rockingham",2000,"rep",65860
"New Hampshire","Strafford",2000,"rep",21108
"New Hampshire","Sullivan",2000,"rep",9304
"New Jersey","Atlantic",2000,"rep",35593
"New Jersey","Bergen",2000,"rep",152731
"New Jersey","Burlington",2000,"rep",72254
"New Jersey","Camden",2000,"rep",62464
"New Jersey","Cape May",2000,"rep",23794
"New Jersey","Cumberland",2000,"rep",18882
"New Jersey","Essex",2000,"rep",66842
"New Jersey","Gloucester",2000,"rep",42315
"New Jersey","Hudson",2000,"rep",43804
"New Jersey","Hunterdon",2000,"rep",32210
"New Jersey","Mercer",2000,"rep",46670
"New Jersey","Middlesex",2000,"rep",93545
"New Jersey","Monmouth",2000,"rep",119291
"New Jersey","Morris",2000,"rep",111066
"New Jersey","Ocean",2000,"rep",105684
"New Jersey","Passaic",2000,"rep",61043
"New Jersey","Salem",2000,"rep",12257
"New Jersey","Somerset",2000,"rep",59725
"New Jersey","Sussex",2000,"rep",33277
"New Jersey","Union",2000,"rep",68554
"New Jersey","Warren",2000,"rep",22172
"New Mexico","Bernalillo",2000,"rep",95249
"New Mexico","Catron",2000,"rep",1273
"New Mexico","Chaves",2000,"rep",11378
"New Mexico","Cibola",2000,"rep",2752
"New Mexico","Colfax",2000,"rep",2600
"New Mexico","Curry",2000,"rep",8301
"New Mexico","De Baca",2000,"rep",612
"New Mexico","Dona Ana",2000,"rep",21263
"New Mexico","Eddy",2000,"rep",10335
"New Mexico","Grant",2000,"rep",4961
"New Mexico","Guadalupe",2000,"rep",548
"New Mexico","Harding",2000,"rep",366
"New Mexico","Hidalgo",2000,"rep",954
"New Mexico","Lea",2000,"rep",10157
"New Mexico","Lincoln",2000,"rep",4458
"New Mexico","Los Alamos",2000,"rep",5623
"New Mexico","Luna",2000,"rep",3395
"New Mexico","McKinley",2000,"rep",5070
"New Mexico","Mora",2000,"rep",668
"New Mexico","Otero",2000,"rep",10258
"New Mexico","Quay",2000,"rep",2292
"New Mexico","Rio Arriba",2000,"rep",3495
"New Mexico","Roosevelt",2000,"rep",3762
"New Mexico","San Juan",2000,"rep",21434
"New Mexico","San Miguel",2000,"rep",2215
"New Mexico","Sandoval",2000,"rep",15423
"New Mexico","Santa Fe",2000,"rep",13974
"New Mexico","Sierra",2000,"rep",2721
"New Mexico","Socorro",2000,"rep",3173
"New Mexico","Taos",2000,"rep",2744
"New Mexico","Torrance",2000,"rep",2891
"New Mexico","Union",2000,"rep",1269
"New Mexico","Valencia",2000,"rep",10803
"North Carolina","Alamance",2000,"rep",29305
"North Carolina","Alexander",2000,"rep",9242
"North Carolina","Alleghany",2000,"rep",2531
"North Carolina","Anson",2000,"rep",3161
"North Carolina","Ashe",2000,"rep",6226
"North Carolina","Avery",2000,"rep",4956
"North Carolina","Beaufort",2000,"rep",10531
"North Carolina","Bertie",2000,"rep",2488
"North Carolina","Bladen",2000,"rep",4977
"North Carolina","Brunswick",2000,"rep",15427
"North Carolina","Buncombe",2000,"rep",46101
"North Carolina","Burke",2000,"rep",18466
"North Carolina","Cabarrus",2000,"rep",32704
"North Carolina","Caldwell",2000,"rep",17337
"North Carolina","Camden",2000,"rep",1628
"North Carolina","Carteret",2000,"rep",17381
"North Carolina","Caswell",2000,"rep",4270
"North Carolina","Catawba",2000,"rep",34244
"North Carolina","Chatham",2000,"rep",10248
"North Carolina","Cherokee",2000,"rep",6305
"North Carolina","Chowan",2000,"rep",2415
"North Carolina","Clay",2000,"rep",2416
"North Carolina","Cleveland",2000,"rep",19064
"North Carolina","Columbus",2000,"rep",8342
"North Carolina","Craven",2000,"rep",19494
"North Carolina","Cumberland",2000,"rep",38129
"North Carolina","Currituck",2000,"rep",4095
"North Carolina","Dare",2000,"rep",7301
"North Carolina","Davidson",2000,"rep",35387
"North Carolina","Davie",2000,"rep",10184
"North Carolina","Duplin",2000,"rep",7840
"North Carolina","Durham",2000,"rep",30150
"North Carolina","Edgecombe",2000,"rep",6836
"North Carolina","Forsyth",2000,"rep",67700
"North Carolina","Franklin",2000,"rep",8501
"North Carolina","Gaston",2000,"rep",39453
"North Carolina","Gates",2000,"rep",1480
"North Carolina","Graham",2000,"rep",2304
"North Carolina","Granville",2000,"rep",7364
"North Carolina","Greene",2000,"rep",3353
"North Carolina","Guilford",2000,"rep",84394
"North Carolina","Halifax",2000,"rep",6698
"North Carolina","Harnett",2000,"rep",14762
"North Carolina","Haywood",2000,"rep",12118
"North Carolina","Henderson",2000,"rep",25688
"North Carolina","Hertford",2000,"rep",2382
"North Carolina","Hoke",2000,"rep",3439
"North Carolina","Hyde",2000,"rep",1132
"North Carolina","Iredell",2000,"rep",29853
"North Carolina","Jackson",2000,"rep",6237
"North Carolina","Johnston",2000,"rep",27212
"North Carolina","Jones",2000,"rep",2114
"North Carolina","Lee",2000,"rep",9406
"North Carolina","Lenoir",2000,"rep",11512
"North Carolina","Lincoln",2000,"rep",15951
"North Carolina","Macon",2000,"rep",8406
"North Carolina","Madison",2000,"rep",4676
"North Carolina","Martin",2000,"rep",4420
"North Carolina","McDowell",2000,"rep",9109
"North Carolina","Mecklenburg",2000,"rep",134068
"North Carolina","Mitchell",2000,"rep",4984
"North Carolina","Montgomery",2000,"rep",4946
"North Carolina","Moore",2000,"rep",19882
"North Carolina","Nash",2000,"rep",17995
"North Carolina","New Hanover",2000,"rep",36503
"North Carolina","Northampton",2000,"rep",2667
"North Carolina","Onslow",2000,"rep",19657
"North Carolina","Orange",2000,"rep",17930
"North Carolina","Pamlico",2000,"rep",2999
"North Carolina","Pasquotank",2000,"rep",4943
"North Carolina","Pender",2000,"rep",7661
"North Carolina","Perquimans",2000,"rep",2230
"North Carolina","Person",2000,"rep",6722
"North Carolina","Pitt",2000,"rep",23192
"North Carolina","Polk",2000,"rep",5074
"North Carolina","Randolph",2000,"rep",30959
"North Carolina","Richmond",2000,"rep",6263
"North Carolina","Robeson",2000,"rep",11721
"North Carolina","Rockingham",2000,"rep",18979
"North Carolina","Rowan",2000,"rep",28922
"North Carolina","Rutherford",2000,"rep",13755
"North Carolina","Sampson",2000,"rep",10410
"North Carolina","Scotland",2000,"rep",3740
"North Carolina","Stanly",2000,"rep",15548
"North Carolina","Stokes",2000,"rep",12028
"North Carolina","Surry",2000,"rep",15401
"North Carolina","Swain",2000,"rep",2224
"North Carolina","Transylvania",2000,"rep",9011
"North Carolina","Tyrrell",2000,"rep",706
"North Carolina","Union",2000,"rep",31876
"North Carolina","Vance",2000,"rep",5564
"North Carolina","Wake",2000,"rep",142494
"North Carolina","Warren",2000,"rep",2202
"North Carolina","Washington",2000,"rep",2169
"North Carolina","Watauga",2000,"rep",10438
"North Carolina","Wayne",2000,"rep",20758
"North Carolina","Wilkes",2000,"rep",16826
"North Carolina","Wilson",2000,"rep",13466
"North Carolina","Yadkin",2000,"rep",10435
"North Carolina","Yancey",2000,"rep",4970
"North Dakota","Adams",2000,"rep",826
"North Dakota","Barnes",2000,"rep",3452
"North Dakota","Benson",2000,"rep",1055
"North Dakota","Billings",2000,"rep",394
"North Dakota","Bottineau",2000,"rep",2349
"North Dakota","Bowman",2000,"rep",1080
"North Dakota","Burke",2000,"rep",698
"North Dakota","Burleigh",2000,"rep",22467
"North Dakota","Cass",2000,"rep",33536
"North Dakota","Cavalier",2000,"rep",1513
"North Dakota","Dickey",2000,"rep",1853
"North Dakota","Divide",2000,"rep",443
"North Dakota","Dunn",2000,"rep",1124
"North Dakota","Eddy",2000,"rep",703
"North Dakota","Emmons",2000,"rep",1430
"North Dakota","Foster",2000,"rep",1172
"North Dakota","Golden Valley",2000,"rep",611
"North Dakota","Grand Forks",2000,"rep",15875
"North Dakota","Grant",2000,"rep",1077
"North Dakota","Griggs",2000,"rep",920
"North Dakota","Hettinger",2000,"rep",1057
"North Dakota","Kidder",2000,"rep",837
"North Dakota","LaMoure",2000,"rep",1590
"North Dakota","Logan",2000,"rep",812
"North Dakota","McHenry",2000,"rep",1682
"North Dakota","McIntosh",2000,"rep",1178
"North Dakota","McKenzie",2000,"rep",1634
"North Dakota","McLean",2000,"rep",2891
"North Dakota","Mercer",2000,"rep",2984
"North Dakota","Morton",2000,"rep",6993
"North Dakota","Mountrail",2000,"rep",1466
"North Dakota","Nelson",2000,"rep",1031
"North Dakota","Oliver",2000,"rep",709
"North Dakota","Pembina",2000,"rep",2430
"North Dakota","Pierce",2000,"rep",1348
"North Dakota","Ramsey",2000,"rep",3005
"North Dakota","Ransom",2000,"rep",1488
"North Dakota","Renville",2000,"rep",820
"North Dakota","Richland",2000,"rep",4999
"North Dakota","Rolette",2000,"rep",1416
"North Dakota","Sargent",2000,"rep",1103
"North Dakota","Sheridan",2000,"rep",707
"North Dakota","Sioux",2000,"rep",269
"North Dakota","Slope",2000,"rep",316
"North Dakota","Stark",2000,"rep",6387
"North Dakota","Steele",2000,"rep",655
"North Dakota","Stutsman",2000,"rep",5488
"North Dakota","Towner",2000,"rep",694
"North Dakota","Traill",2000,"rep",2392
"North Dakota","Walsh",2000,"rep",3099
"North Dakota","Ward",2000,"rep",13997
"North Dakota","Wells",2000,"rep",1610
"North Dakota","Williams",2000,"rep",5187
"Ohio","Adams",2000,"rep",6380
"Ohio","Allen",2000,"rep",28647
"Ohio","Ashland",2000,"rep",13533
"Ohio","Ashtabula",2000,"rep",17940
"Ohio","Athens",2000,"rep",9703
"Ohio","Auglaize",2000,"rep",13770
"Ohio","Belmont",2000,"rep",12625
"Ohio","Brown",2000,"rep",10027
"Ohio","Butler",2000,"rep",86587
"Ohio","Carroll",2000,"rep",6732
"Ohio","Champaign",2000,"rep",9220
"Ohio","Clark",2000,"rep",27660
"Ohio","Clermont",2000,"rep",47129
"Ohio","Clinton",2000,"rep",9824
"Ohio","Columbiana",2000,"rep",21804
"Ohio","Coshocton",2000,"rep",8243
"Ohio","Crawford",2000,"rep",11666
"Ohio","Cuyahoga",2000,"rep",192009
"Ohio","Darke",2000,"rep",14817
"Ohio","Defiance",2000,"rep",9540
"Ohio","Delaware",2000,"rep",36639
"Ohio","Erie",2000,"rep",16105
"Ohio","Fairfield",2000,"rep",33523
"Ohio","Fayette",2000,"rep",5685
"Ohio","Franklin",2000,"rep",197862
"Ohio","Fulton",2000,"rep",11546
"Ohio","Gallia",2000,"rep",7511
"Ohio","Geauga",2000,"rep",25417
"Ohio","Greene",2000,"rep",37946
"Ohio","Guernsey",2000,"rep",8181
"Ohio","Hamilton",2000,"rep",204175
"Ohio","Hancock",2000,"rep",20985
"Ohio","Hardin",2000,"rep",7124
"Ohio","Harrison",2000,"rep",3417
"Ohio","Henry",2000,"rep",8530
"Ohio","Highland",2000,"rep",9728
"Ohio","Hocking",2000,"rep",5702
"Ohio","Holmes",2000,"rep",6754
"Ohio","Huron",2000,"rep",12286
"Ohio","Jackson",2000,"rep",6958
"Ohio","Jefferson",2000,"rep",15038
"Ohio","Knox",2000,"rep",13393
"Ohio","Lake",2000,"rep",51747
"Ohio","Lawrence",2000,"rep",12531
"Ohio","Licking",2000,"rep",37180
"Ohio","Logan",2000,"rep",11849
"Ohio","Lorain",2000,"rep",47957
"Ohio","Lucas",2000,"rep",73342
"Ohio","Madison",2000,"rep",8892
"Ohio","Mahoning",2000,"rep",40460
"Ohio","Marion",2000,"rep",13617
"Ohio","Medina",2000,"rep",37349
"Ohio","Meigs",2000,"rep",5750
"Ohio","Mercer",2000,"rep",12485
"Ohio","Miami",2000,"rep",26037
"Ohio","Monroe",2000,"rep",3145
"Ohio","Montgomery",2000,"rep",109792
"Ohio","Morgan",2000,"rep",3451
"Ohio","Morrow",2000,"rep",7842
"Ohio","Muskingum",2000,"rep",17995
"Ohio","Noble",2000,"rep",3435
"Ohio","Ottawa",2000,"rep",9917
"Ohio","Paulding",2000,"rep",5210
"Ohio","Perry",2000,"rep",6440
"Ohio","Pickaway",2000,"rep",10717
"Ohio","Pike",2000,"rep",5333
"Ohio","Portage",2000,"rep",28271
"Ohio","Preble",2000,"rep",11176
"Ohio","Putnam",2000,"rep",12837
"Ohio","Richland",2000,"rep",30138
"Ohio","Ross",2000,"rep",13706
"Ohio","Sandusky",2000,"rep",13699
"Ohio","Scioto",2000,"rep",15022
"Ohio","Seneca",2000,"rep",13863
"Ohio","Shelby",2000,"rep",12476
"Ohio","Stark",2000,"rep",78153
"Ohio","Summit",2000,"rep",96721
"Ohio","Trumbull",2000,"rep",34654
"Ohio","Tuscarawas",2000,"rep",19549
"Ohio","Union",2000,"rep",11502
"Ohio","Van Wert",2000,"rep",8679
"Ohio","Vinton",2000,"rep",2720
"Ohio","Warren",2000,"rep",48318
"Ohio","Washington",2000,"rep",15342
"Ohio","Wayne",2000,"rep",25901
"Ohio","Williams",2000,"rep",9941
"Ohio","Wood",2000,"rep",27504
"Ohio","Wyandot",2000,"rep",6113
"Oklahoma","Adair",2000,"rep",3503
"Oklahoma","Alfalfa",2000,"rep",1886
"Oklahoma","Atoka",2000,"rep",2375
"Oklahoma","Beaver",2000,"rep",2092
"Oklahoma","Beckham",2000,"rep",4067
"Oklahoma","Blaine",2000,"rep",2633
"Oklahoma","Bryan",2000,"rep",6084
"Oklahoma","Caddo",2000,"rep",4835
"Oklahoma","Canadian",2000,"rep",22679
"Oklahoma","Carter",2000,"rep",9667
"Oklahoma","Cherokee",2000,"rep",6918
"Oklahoma","Choctaw",2000,"rep",2461
"Oklahoma","Cimarron",2000,"rep",1230
"Oklahoma","Cleveland",2000,"rep",47393
"Oklahoma","Coal",2000,"rep",1196
"Oklahoma","Comanche",2000,"rep",17103
"Oklahoma","Cotton",2000,"rep",1388
"Oklahoma","Craig",2000,"rep",2815
"Oklahoma","Creek",2000,"rep",13580
"Oklahoma","Custer",2000,"rep",6527
"Oklahoma","Delaware",2000,"rep",7618
"Oklahoma","Dewey",2000,"rep",1607
"Oklahoma","Ellis",2000,"rep",1513
"Oklahoma","Garfield",2000,"rep",14902
"Oklahoma","Garvin",2000,"rep",5536
"Oklahoma","Grady",2000,"rep",10040
"Oklahoma","Grant",2000,"rep",1762
"Oklahoma","Greer",2000,"rep",1287
"Oklahoma","Harmon",2000,"rep",692
"Oklahoma","Harper",2000,"rep",1296
"Oklahoma","Haskell",2000,"rep",2039
"Oklahoma","Hughes",2000,"rep",2196
"Oklahoma","Jackson",2000,"rep",5591
"Oklahoma","Jefferson",2000,"rep",1320
"Oklahoma","Johnston",2000,"rep",2072
"Oklahoma","Kay",2000,"rep",11768
"Oklahoma","Kingfisher",2000,"rep",4693
"Oklahoma","Kiowa",2000,"rep",2173
"Oklahoma","Latimer",2000,"rep",1739
"Oklahoma","LeFlore",2000,"rep",8215
"Oklahoma","Lincoln",2000,"rep",7387
"Oklahoma","Logan",2000,"rep",8187
"Oklahoma","Love",2000,"rep",1807
"Oklahoma","Major",2000,"rep",2672
"Oklahoma","Marshall",2000,"rep",2641
"Oklahoma","Mayes",2000,"rep",7132
"Oklahoma","McClain",2000,"rep",6750
"Oklahoma","McCurtain",2000,"rep",6601
"Oklahoma","McIntosh",2000,"rep",3444
"Oklahoma","Murray",2000,"rep",2609
