"state","county","year","party","votes"
"MD","Somerset County",2004,"other",76
"MD","Talbot County",2004,"other",209
"MD","Washington County",2004,"other",600
"MD","Wicomico County",2004,"other",368
"MD","Worcester County",2004,"other",232
"ME","Androscoggin County",2004,"other",1045
"ME","Aroostook County",2004,"other",600
"ME","Cumberland County",2004,"other",2732
"ME","Franklin County",2004,"other",418
"ME","Hancock County",2004,"other",669
"ME","Kennebec County",2004,"other",1395
"ME","Knox County",2004,"other",454
"ME","Lincoln County",2004,"other",421
"ME","Oxford County",2004,"other",732
"ME","Penobscot County",2004,"other",1373
"ME","Piscataquis County",2004,"other",232
"ME","Sagadahoc County",2004,"other",475
"ME","Somerset County",2004,"other",604
"ME","Waldo County",2004,"other",454
"ME","Washington County",2004,"other",300
"ME","York County",2004,"other",1805
"MI","Alcona County",2004,"other",68
"MI","Alger County",2004,"other",52
"MI","Allegan County",2004,"other",530
"MI","Alpena County",2004,"other",139
"MI","Antrim County",2004,"other",168
"MI","Arenac County",2004,"other",69
"MI","Baraga County",2004,"other",47
"MI","Barry County",2004,"other",322
"MI","Bay County",2004,"other",562
"MI","Benzie County",2004,"other",111
"MI","Berrien County",2004,"other",749
"MI","Branch County",2004,"other",179
"MI","Calhoun County",2004,"other",683
"MI","Cass County",2004,"other",196
"MI","Charlevoix County",2004,"other",196
"MI","Cheboygan County",2004,"other",148
"MI","Chippewa County",2004,"other",163
"MI","Clare County",2004,"other",154
"MI","Clinton County",2004,"other",335
"MI","Crawford County",2004,"other",92
"MI","Delta County",2004,"other",177
"MI","Dickinson County",2004,"other",165
"MI","Eaton County",2004,"other",563
"MI","Emmet County",2004,"other",194
"MI","Genesee County",2004,"other",1571
"MI","Gladwin County",2004,"other",114
"MI","Gogebic County",2004,"other",96
"MI","Grand Traverse County",2004,"other",489
"MI","Gratiot County",2004,"other",168
"MI","Hillsdale County",2004,"other",289
"MI","Houghton County",2004,"other",231
"MI","Huron County",2004,"other",166
"MI","Ingham County",2004,"other",1442
"MI","Ionia County",2004,"other",350
"MI","Iosco County",2004,"other",148
"MI","Iron County",2004,"other",72
"MI","Isabella County",2004,"other",302
"MI","Jackson County",2004,"other",741
"MI","Kalamazoo County",2004,"other",1174
"MI","Kalkaska County",2004,"other",107
"MI","Kent County",2004,"other",2781
"MI","Keweenaw County",2004,"other",28
"MI","Lake County",2004,"other",68
"MI","Lapeer County",2004,"other",505
"MI","Leelanau County",2004,"other",136
"MI","Lenawee County",2004,"other",550
"MI","Livingston County",2004,"other",891
"MI","Luce County",2004,"other",35
"MI","Mackinac County",2004,"other",74
"MI","Macomb County",2004,"other",4084
"MI","Manistee County",2004,"other",173
"MI","Marquette County",2004,"other",386
"MI","Mason County",2004,"other",154
"MI","Mecosta County",2004,"other",141
"MI","Menominee County",2004,"other",151
"MI","Midland County",2004,"other",551
"MI","Missaukee County",2004,"other",47
"MI","Monroe County",2004,"other",573
"MI","Montcalm County",2004,"other",295
"MI","Montmorency County",2004,"other",67
"MI","Muskegon County",2004,"other",729
"MI","Newaygo County",2004,"other",208
"MI","Oakland County",2004,"other",5957
"MI","Oceana County",2004,"other",179
"MI","Ogemaw County",2004,"other",127
"MI","Ontonagon County",2004,"other",67
"MI","Osceola County",2004,"other",122
"MI","Oscoda County",2004,"other",47
"MI","Otsego County",2004,"other",163
"MI","Ottawa County",2004,"other",1043
"MI","Presque Isle County",2004,"other",102
"MI","Roscommon County",2004,"other",185
"MI","Saginaw County",2004,"other",800
"MI","Saint Clair County",2004,"other",829
"MI","Saint Joseph County",2004,"other",251
"MI","Sanilac County",2004,"other",248
"MI","Schoolcraft County",2004,"other",37
"MI","Shiawassee County",2004,"other",363
"MI","Tuscola County",2004,"other",318
"MI","Van Buren County",2004,"other",389
"MI","Washtenaw County",2004,"other",1856
"MI","Wayne County",2004,"other",6931
"MI","Wexford County",2004,"other",160
"MN","Aitkin County",2004,"other",145
"MN","Anoka County",2004,"other",1987
"MN","Becker County",2004,"other",250
"MN","Beltrami County",2004,"other",302
"MN","Benton County",2004,"other",282
"MN","Big Stone County",2004,"other",48
"MN","Blue Earth County",2004,"other",517
"MN","Brown County",2004,"other",225
"MN","Carlton County",2004,"other",230
"MN","Carver County",2004,"other",445
"MN","Cass County",2004,"other",200
"MN","Chippewa County",2004,"other",93
"MN","Chisago County",2004,"other",336
"MN","Clay County",2004,"other",383
"MN","Clearwater County",2004,"other",52
"MN","Cook County",2004,"other",81
"MN","Cottonwood County",2004,"other",86
"MN","Crow Wing County",2004,"other",434
"MN","Dakota County",2004,"other",2252
"MN","Dodge County",2004,"other",158
"MN","Douglas County",2004,"other",297
"MN","Faribault County",2004,"other",120
"MN","Fillmore County",2004,"other",179
"MN","Freeborn County",2004,"other",252
"MN","Goodhue County",2004,"other",371
"MN","Grant County",2004,"other",70
"MN","Hennepin County",2004,"other",8007
"MN","Houston County",2004,"other",175
"MN","Hubbard County",2004,"other",155
"MN","Isanti County",2004,"other",240
"MN","Itasca County",2004,"other",372
"MN","Jackson County",2004,"other",103
"MN","Kanabec County",2004,"other",129
"MN","Kandiyohi County",2004,"other",308
"MN","Kittson County",2004,"other",42
"MN","Koochiching County",2004,"other",108
"MN","Lac qui Parle County",2004,"other",58
"MN","Lake County",2004,"other",90
"MN","Lake of the Woods County",2004,"other",51
"MN","Le Sueur County",2004,"other",212
"MN","Lincoln County",2004,"other",48
"MN","Lyon County",2004,"other",178
"MN","Mahnomen County",2004,"other",37
"MN","Marshall County",2004,"other",67
"MN","Martin County",2004,"other",146
"MN","McLeod County",2004,"other",293
"MN","Meeker County",2004,"other",188
"MN","Mille Lacs County",2004,"other",194
"MN","Morrison County",2004,"other",266
"MN","Mower County",2004,"other",297
"MN","Murray County",2004,"other",61
"MN","Nicollet County",2004,"other",255
"MN","Nobles County",2004,"other",147
"MN","Norman County",2004,"other",62
"MN","Olmsted County",2004,"other",919
"MN","Otter Tail County",2004,"other",406
"MN","Pennington County",2004,"other",133
"MN","Pine County",2004,"other",257
"MN","Pipestone County",2004,"other",66
"MN","Polk County",2004,"other",215
"MN","Pope County",2004,"other",96
"MN","Ramsey County",2004,"other",3635
"MN","Red Lake County",2004,"other",50
"MN","Redwood County",2004,"other",137
"MN","Renville County",2004,"other",132
"MN","Rice County",2004,"other",439
"MN","Rock County",2004,"other",80
"MN","Roseau County",2004,"other",114
"MN","Saint Louis County",2004,"other",1495
"MN","Scott County",2004,"other",626
"MN","Sherburne County",2004,"other",456
"MN","Sibley County",2004,"other",171
"MN","Stearns County",2004,"other",1192
"MN","Steele County",2004,"other",312
"MN","Stevens County",2004,"other",98
"MN","Swift County",2004,"other",89
"MN","Todd County",2004,"other",235
"MN","Traverse County",2004,"other",39
"MN","Wabasha County",2004,"other",167
"MN","Wadena County",2004,"other",88
"MN","Waseca County",2004,"other",164
"MN","Washington County",2004,"other",1303
"MN","Watonwan County",2004,"other",99
"MN","Wilkin County",2004,"other",55
"MN","Winona County",2004,"other",505
"MN","Wright County",2004,"other",740
"MN","Yellow Medicine County",2004,"other",81
"MO","Adair County",2004,"other",99
"MO","Andrew County",2004,"other",62
"MO","Atchison County",2004,"other",14
"MO","Audrain County",2004,"other",71
"MO","Barry County",2004,"other",105
"MO","Barton County",2004,"other",46
"MO","Bates County",2004,"other",64
"MO","Benton County",2004,"other",53
"MO","Bollinger County",2004,"other",39
"MO","Boone County",2004,"other",602
"MO","Buchanan County",2004,"other",339
"MO","Butler County",2004,"other",79
"MO","Caldwell County",2004,"other",30
"MO","Callaway County",2004,"other",106
"MO","Camden County",2004,"other",101
"MO","Cape Girardeau County",2004,"other",183
"MO","Carroll County",2004,"other",18
"MO","Carter County",2004,"other",18
"MO","Cass County",2004,"other",283
"MO","Cedar County",2004,"other",55
"MO","Chariton County",2004,"other",27
"MO","Christian County",2004,"other",187
"MO","Clark County",2004,"other",43
"MO","Clay County",2004,"other",597
"MO","Clinton County",2004,"other",88
"MO","Cole County",2004,"other",196
"MO","Cooper County",2004,"other",50
"MO","Crawford County",2004,"other",63
"MO","Dade County",2004,"other",22
"MO","Dallas County",2004,"other",64
"MO","Daviess County",2004,"other",41
"MO","DeKalb County",2004,"other",38
"MO","Dent County",2004,"other",70
"MO","Douglas County",2004,"other",88
"MO","Dunklin County",2004,"other",56
"MO","Franklin County",2004,"other",333
"MO","Gasconade County",2004,"other",63
"MO","Gentry County",2004,"other",26
"MO","Greene County",2004,"other",724
"MO","Grundy County",2004,"other",75
"MO","Harrison County",2004,"other",40
"MO","Henry County",2004,"other",55
"MO","Hickory County",2004,"other",32
"MO","Holt County",2004,"other",16
"MO","Howard County",2004,"other",34
"MO","Howell County",2004,"other",164
"MO","Iron County",2004,"other",45
"MO","Jackson County",2004,"other",1839
"MO","Jasper County",2004,"other",237
"MO","Jefferson County",2004,"other",583
"MO","Johnson County",2004,"other",189
"MO","Knox County",2004,"other",10
"MO","Laclede County",2004,"other",78
"MO","Lafayette County",2004,"other",114
"MO","Lawrence County",2004,"other",106
"MO","Lewis County",2004,"other",28
"MO","Lincoln County",2004,"other",155
"MO","Linn County",2004,"other",36
"MO","Livingston County",2004,"other",39
"MO","Macon County",2004,"other",41
"MO","Madison County",2004,"other",41
"MO","Maries County",2004,"other",36
"MO","Marion County",2004,"other",70
"MO","McDonald County",2004,"other",67
"MO","Mercer County",2004,"other",28
"MO","Miller County",2004,"other",75
"MO","Mississippi County",2004,"other",21
"MO","Moniteau County",2004,"other",35
"MO","Monroe County",2004,"other",28
"MO","Montgomery County",2004,"other",50
"MO","Morgan County",2004,"other",61
"MO","New Madrid County",2004,"other",37
"MO","Newton County",2004,"other",138
"MO","Nodaway County",2004,"other",63
"MO","Oregon County",2004,"other",81
"MO","Osage County",2004,"other",23
"MO","Ozark County",2004,"other",63
"MO","Pemiscot County",2004,"other",27
"MO","Perry County",2004,"other",43
"MO","Pettis County",2004,"other",92
"MO","Phelps County",2004,"other",160
"MO","Pike County",2004,"other",56
"MO","Platte County",2004,"other",256
"MO","Polk County",2004,"other",92
"MO","Pulaski County",2004,"other",52
"MO","Putnam County",2004,"other",13
"MO","Ralls County",2004,"other",17
"MO","Randolph County",2004,"other",61
"MO","Ray County",2004,"other",81
"MO","Reynolds County",2004,"other",19
"MO","Ripley County",2004,"other",53
"MO","Saint Charles County",2004,"other",807
"MO","Saint Clair County",2004,"other",26
"MO","Saint Francois County",2004,"other",98
"MO","Saint Louis City",2004,"other",712
"MO","Saint Louis County",2004,"other",2730
"MO","Sainte Genevieve County",2004,"other",74
"MO","Saline County",2004,"other",71
"MO","Schuyler County",2004,"other",13
"MO","Scotland County",2004,"other",17
"MO","Scott County",2004,"other",61
"MO","Shannon County",2004,"other",38
"MO","Shelby County",2004,"other",21
"MO","Stoddard County",2004,"other",64
"MO","Stone County",2004,"other",77
"MO","Sullivan County",2004,"other",31
"MO","Taney County",2004,"other",101
"MO","Texas County",2004,"other",120
"MO","Vernon County",2004,"other",54
"MO","Warren County",2004,"other",88
"MO","Washington County",2004,"other",78
"MO","Wayne County",2004,"other",35
"MO","Webster County",2004,"other",93
"MO","Worth County",2004,"other",5
"MO","Wright County",2004,"other",68
"MS","Adams County",2004,"other",51
"MS","Alcorn County",2004,"other",151
"MS","Amite County",2004,"other",38
"MS","Attala County",2004,"other",48
"MS","Benton County",2004,"other",33
"MS","Bolivar County",2004,"other",141
"MS","Calhoun County",2004,"other",24
"MS","Carroll County",2004,"other",28
"MS","Chickasaw County",2004,"other",72
"MS","Choctaw County",2004,"other",22
"MS","Claiborne County",2004,"other",43
"MS","Clarke County",2004,"other",35
"MS","Clay County",2004,"other",44
"MS","Coahoma County",2004,"other",127
"MS","Copiah County",2004,"other",53
"MS","Covington County",2004,"other",50
"MS","DeSoto County",2004,"other",311
"MS","Forrest County",2004,"other",195
"MS","Franklin County",2004,"other",24
"MS","George County",2004,"other",54
"MS","Greene County",2004,"other",28
"MS","Grenada County",2004,"other",53
"MS","Hancock County",2004,"other",181
"MS","Harrison County",2004,"other",488
"MS","Hinds County",2004,"other",680
"MS","Holmes County",2004,"other",56
"MS","Humphreys County",2004,"other",52
"MS","Issaquena County",2004,"other",15
"MS","Itawamba County",2004,"other",75
"MS","Jackson County",2004,"other",343
"MS","Jasper County",2004,"other",37
"MS","Jefferson County",2004,"other",15
"MS","Jefferson Davis County",2004,"other",138
"MS","Jones County",2004,"other",143
"MS","Kemper County",2004,"other",29
"MS","Lafayette County",2004,"other",166
"MS","Lamar County",2004,"other",132
"MS","Lauderdale County",2004,"other",138
"MS","Lawrence County",2004,"other",42
"MS","Leake County",2004,"other",35
"MS","Lee County",2004,"other",240
"MS","Leflore County",2004,"other",262
"MS","Lincoln County",2004,"other",65
"MS","Lowndes County",2004,"other",170
"MS","Madison County",2004,"other",199
"MS","Marion County",2004,"other",60
"MS","Marshall County",2004,"other",83
"MS","Monroe County",2004,"other",87
"MS","Montgomery County",2004,"other",21
"MS","Neshoba County",2004,"other",38
"MS","Newton County",2004,"other",42
"MS","Noxubee County",2004,"other",28
"MS","Oktibbeha County",2004,"other",196
"MS","Panola County",2004,"other",56
"MS","Pearl River County",2004,"other",119
"MS","Perry County",2004,"other",22
"MS","Pike County",2004,"other",91
"MS","Pontotoc County",2004,"other",100
"MS","Prentiss County",2004,"other",67
"MS","Quitman County",2004,"other",24
"MS","Rankin County",2004,"other",658
"MS","Scott County",2004,"other",31
"MS","Sharkey County",2004,"other",413
"MS","Simpson County",2004,"other",64
"MS","Smith County",2004,"other",47
"MS","Stone County",2004,"other",61
"MS","Sunflower County",2004,"other",122
"MS","Tallahatchie County",2004,"other",60
"MS","Tate County",2004,"other",60
"MS","Tippah County",2004,"other",85
"MS","Tishomingo County",2004,"other",101
"MS","Tunica County",2004,"other",39
"MS","Union County",2004,"other",74
"MS","Walthall County",2004,"other",29
"MS","Warren County",2004,"other",99
"MS","Washington County",2004,"other",297
"MS","Wayne County",2004,"other",39
"MS","Webster County",2004,"other",16
"MS","Wilkinson County",2004,"other",28
"MS","Winston County",2004,"other",45
"MS","Yalobusha County",2004,"other",37
"MS","Yazoo County",2004,"other",302
"MT","Beaverhead County",2004,"other",72
"MT","Big Horn County",2004,"other",68
"MT","Blaine County",2004,"other",44
"MT","Broadwater County",2004,"other",42
"MT","Carbon County",2004,"other",132
"MT","Carter County",2004,"other",10
"MT","Cascade County",2004,"other",730
"MT","Chouteau County",2004,"other",62
"MT","Custer County",2004,"other",121
"MT","Daniels County",2004,"other",29
"MT","Dawson County",2004,"other",106
"MT","Deer Lodge County",2004,"other",118
"MT","Fallon County",2004,"other",24
"MT","Fergus County",2004,"other",120
"MT","Flathead County",2004,"other",1072
"MT","Gallatin County",2004,"other",1044
"MT","Garfield County",2004,"other",13
"MT","Glacier County",2004,"other",93
"MT","Golden Valley County",2004,"other",7
"MT","Granite County",2004,"other",57
"MT","Hill County",2004,"other",155
"MT","Jefferson County",2004,"other",143
"MT","Judith Basin County",2004,"other",20
"MT","Lake County",2004,"other",371
"MT","Lewis and Clark County",2004,"other",631
"MT","Liberty County",2004,"other",18
"MT","Lincoln County",2004,"other",238
"MT","Madison County",2004,"other",82
"MT","McCone County",2004,"other",26
"MT","Meagher County",2004,"other",28
"MT","Mineral County",2004,"other",53
"MT","Missoula County",2004,"other",1480
"MT","Musselshell County",2004,"other",46
"MT","Park County",2004,"other",247
"MT","Petroleum County",2004,"other",9
"MT","Phillips County",2004,"other",37
"MT","Pondera County",2004,"other",51
"MT","Powder River County",2004,"other",19
"MT","Powell County",2004,"other",76
"MT","Prairie County",2004,"other",9
"MT","Ravalli County",2004,"other",443
"MT","Richland County",2004,"other",78
"MT","Roosevelt County",2004,"other",71
"MT","Rosebud County",2004,"other",83
"MT","Sanders County",2004,"other",190
"MT","Sheridan County",2004,"other",33
"MT","Silver Bow County",2004,"other",396
"MT","Stillwater County",2004,"other",98
"MT","Sweet Grass County",2004,"other",29
"MT","Teton County",2004,"other",80
"MT","Toole County",2004,"other",38
"MT","Treasure County",2004,"other",13
"MT","Valley County",2004,"other",111
"MT","Wheatland County",2004,"other",23
"MT","Wibaux County",2004,"other",9
"MT","Yellowstone County",2004,"other",1263
"NC","Alamance County",2004,"other",187
"NC","Alexander County",2004,"other",54
"NC","Alleghany County",2004,"other",22
"NC","Anson County",2004,"other",16
"NC","Ashe County",2004,"other",54
"NC","Avery County",2004,"other",41
"NC","Beaufort County",2004,"other",65
"NC","Bertie County",2004,"other",37
"NC","Bladen County",2004,"other",30
"NC","Brunswick County",2004,"other",149
"NC","Buncombe County",2004,"other",654
"NC","Burke County",2004,"other",112
"NC","Cabarrus County",2004,"other",241
"NC","Caldwell County",2004,"other",163
"NC","Camden County",2004,"other",11
"NC","Carteret County",2004,"other",127
"NC","Caswell County",2004,"other",30
"NC","Catawba County",2004,"other",228
"NC","Chatham County",2004,"other",133
"NC","Cherokee County",2004,"other",47
"NC","Chowan County",2004,"other",13
"NC","Clay County",2004,"other",29
"NC","Cleveland County",2004,"other",114
"NC","Columbus County",2004,"other",75
"NC","Craven County",2004,"other",162
"NC","Cumberland County",2004,"other",299
"NC","Currituck County",2004,"other",54
"NC","Dare County",2004,"other",67
"NC","Davidson County",2004,"other",230
"NC","Davie County",2004,"other",75
"NC","Duplin County",2004,"other",49
"NC","Durham County",2004,"other",513
"NC","Edgecombe County",2004,"other",39
"NC","Forsyth County",2004,"other",491
"NC","Franklin County",2004,"other",92
"NC","Gaston County",2004,"other",249
"NC","Gates County",2004,"other",8
"NC","Graham County",2004,"other",22
"NC","Granville County",2004,"other",53
"NC","Greene County",2004,"other",7
"NC","Guilford County",2004,"other",1018
"NC","Halifax County",2004,"other",31
"NC","Harnett County",2004,"other",86
"NC","Haywood County",2004,"other",150
"NC","Henderson County",2004,"other",206
"NC","Hertford County",2004,"other",49
"NC","Hoke County",2004,"other",37
"NC","Hyde County",2004,"other",10
"NC","Iredell County",2004,"other",233
"NC","Jackson County",2004,"other",86
"NC","Johnston County",2004,"other",188
"NC","Jones County",2004,"other",13
"NC","Lee County",2004,"other",52
"NC","Lenoir County",2004,"other",33
"NC","Lincoln County",2004,"other",93
"NC","Macon County",2004,"other",87
"NC","Madison County",2004,"other",54
"NC","Martin County",2004,"other",16
"NC","McDowell County",2004,"other",82
"NC","Mecklenburg County",2004,"other",1190
"NC","Mitchell County",2004,"other",32
"NC","Montgomery County",2004,"other",22
"NC","Moore County",2004,"other",113
"NC","Nash County",2004,"other",78
"NC","New Hanover County",2004,"other",324
"NC","Northampton County",2004,"other",10
"NC","Onslow County",2004,"other",137
"NC","Orange County",2004,"other",472
"NC","Pamlico County",2004,"other",24
"NC","Pasquotank County",2004,"other",55
"NC","Pender County",2004,"other",49
"NC","Perquimans County",2004,"other",22
"NC","Person County",2004,"other",43
"NC","Pitt County",2004,"other",129
"NC","Polk County",2004,"other",94
"NC","Randolph County",2004,"other",173
"NC","Richmond County",2004,"other",53
"NC","Robeson County",2004,"other",94
"NC","Rockingham County",2004,"other",118
"NC","Rowan County",2004,"other",217
"NC","Rutherford County",2004,"other",131
"NC","Sampson County",2004,"other",39
"NC","Scotland County",2004,"other",20
"NC","Stanly County",2004,"other",89
"NC","Stokes County",2004,"other",64
"NC","Surry County",2004,"other",101
"NC","Swain County",2004,"other",32
"NC","Transylvania County",2004,"other",105
"NC","Tyrrell County",2004,"other",4
"NC","Union County",2004,"other",207
"NC","Vance County",2004,"other",31
"NC","Wake County",2004,"other",1611
"NC","Warren County",2004,"other",16
"NC","Washington County",2004,"other",18
"NC","Watauga County",2004,"other",159
"NC","Wayne County",2004,"other",87
"NC","Wilkes County",2004,"other",95
"NC","Wilson County",2004,"other",65
"NC","Yadkin County",2004,"other",46
"NC","Yancey County",2004,"other",57
"ND","Adams County",2004,"other",23
"ND","Barnes County",2004,"other",86
"ND","Benson County",2004,"other",48
"ND","Billings County",2004,"other",16
"ND","Bottineau County",2004,"other",38
"ND","Bowman County",2004,"other",39
"ND","Burke County",2004,"other",21
"ND","Burleigh County",2004,"other",616
"ND","Cass County",2004,"other",1082
"ND","Cavalier County",2004,"other",35
"ND","Dickey County",2004,"other",48
"ND","Divide County",2004,"other",30
"ND","Dunn County",2004,"other",25
"ND","Eddy County",2004,"other",24
"ND","Emmons County",2004,"other",53
"ND","Foster County",2004,"other",29
"ND","Golden Valley County",2004,"other",13
"ND","Grand Forks County",2004,"other",567
"ND","Grant County",2004,"other",26
"ND","Griggs County",2004,"other",27
"ND","Hettinger County",2004,"other",45
"ND","Kidder County",2004,"other",34
"ND","LaMoure County",2004,"other",31
"ND","Logan County",2004,"other",21
"ND","McHenry County",2004,"other",46
"ND","McIntosh County",2004,"other",32
"ND","McKenzie County",2004,"other",18
"ND","McLean County",2004,"other",72
"ND","Mercer County",2004,"other",87
"ND","Morton County",2004,"other",235
"ND","Mountrail County",2004,"other",38
"ND","Nelson County",2004,"other",37
"ND","Oliver County",2004,"other",19
"ND","Pembina County",2004,"other",69
"ND","Pierce County",2004,"other",34
"ND","Ramsey County",2004,"other",72
"ND","Ransom County",2004,"other",51
"ND","Renville County",2004,"other",19
"ND","Richland County",2004,"other",130
"ND","Rolette County",2004,"other",88
"ND","Sargent County",2004,"other",32
"ND","Sheridan County",2004,"other",17
"ND","Sioux County",2004,"other",17
"ND","Slope County",2004,"other",8
"ND","Stark County",2004,"other",167
"ND","Steele County",2004,"other",11
"ND","Stutsman County",2004,"other",167
"ND","Towner County",2004,"other",31
"ND","Traill County",2004,"other",54
"ND","Walsh County",2004,"other",87
"ND","Ward County",2004,"other",368
"ND","Wells County",2004,"other",49
"ND","Williams County",2004,"other",139
"NE","Adams County",2004,"other",262
"NE","Antelope County",2004,"other",50
"NE","Arthur County",2004,"other",2
"NE","Banner County",2004,"other",2
"NE","Blaine County",2004,"other",0
"NE","Boone County",2004,"other",40
"NE","Box Butte County",2004,"other",99
"NE","Boyd County",2004,"other",9
"NE","Brown County",2004,"other",39
"NE","Buffalo County",2004,"other",286
"NE","Burt County",2004,"other",47
"NE","Butler County",2004,"other",84
"NE","Cass County",2004,"other",147
"NE","Cedar County",2004,"other",66
"NE","Chase County",2004,"other",19
"NE","Cherry County",2004,"other",50
"NE","Cheyenne County",2004,"other",62
"NE","Clay County",2004,"other",51
"NE","Colfax County",2004,"other",54
"NE","Cuming County",2004,"other",53
"NE","Custer County",2004,"other",54
"NE","Dakota County",2004,"other",62
"NE","Dawes County",2004,"other",66
"NE","Dawson County",2004,"other",79
"NE","Deuel County",2004,"other",11
"NE","Dixon County",2004,"other",43
"NE","Dodge County",2004,"other",206
"NE","Douglas County",2004,"other",2928
"NE","Dundy County",2004,"other",9
"NE","Fillmore County",2004,"other",51
"NE","Franklin County",2004,"other",25
"NE","Frontier County",2004,"other",32
"NE","Furnas County",2004,"other",25
"NE","Gage County",2004,"other",154
"NE","Garden County",2004,"other",12
"NE","Garfield County",2004,"other",15
"NE","Gosper County",2004,"other",7
"NE","Grant County",2004,"other",3
"NE","Greeley County",2004,"other",22
"NE","Hall County",2004,"other",334
"NE","Hamilton County",2004,"other",69
"NE","Harlan County",2004,"other",32
"NE","Hayes County",2004,"other",8
"NE","Hitchcock County",2004,"other",19
"NE","Holt County",2004,"other",63
"NE","Hooker County",2004,"other",5
"NE","Howard County",2004,"other",59
"NE","Jefferson County",2004,"other",59
"NE","Johnson County",2004,"other",39
"NE","Kearney County",2004,"other",51
"NE","Keith County",2004,"other",38
"NE","Keya Paha County",2004,"other",9
"NE","Kimball County",2004,"other",20
"NE","Knox County",2004,"other",65
"NE","Lancaster County",2004,"other",1998
"NE","Lincoln County",2004,"other",238
"NE","Logan County",2004,"other",5
"NE","Loup County",2004,"other",4
"NE","Madison County",2004,"other",174
"NE","McPherson County",2004,"other",4
"NE","Merrick County",2004,"other",53
"NE","Morrill County",2004,"other",43
"NE","Nance County",2004,"other",35
"NE","Nemaha County",2004,"other",54
"NE","Nuckolls County",2004,"other",46
"NE","Otoe County",2004,"other",93
"NE","Pawnee County",2004,"other",16
"NE","Perkins County",2004,"other",11
"NE","Phelps County",2004,"other",41
"NE","Pierce County",2004,"other",28
"NE","Platte County",2004,"other",200
"NE","Polk County",2004,"other",32
"NE","Red Willow County",2004,"other",74
"NE","Richardson County",2004,"other",57
"NE","Rock County",2004,"other",13
"NE","Saline County",2004,"other",75
"NE","Sarpy County",2004,"other",716
"NE","Saunders County",2004,"other",164
"NE","Scotts Bluff County",2004,"other",169
"NE","Seward County",2004,"other",98
"NE","Sheridan County",2004,"other",33
"NE","Sherman County",2004,"other",30
"NE","Sioux County",2004,"other",9
"NE","Stanton County",2004,"other",27
"NE","Thayer County",2004,"other",39
"NE","Thomas County",2004,"other",6
"NE","Thurston County",2004,"other",21
"NE","Valley County",2004,"other",26
"NE","Washington County",2004,"other",113
"NE","Wayne County",2004,"other",55
"NE","Webster County",2004,"other",42
"NE","Wheeler County",2004,"other",6
"NE","York County",2004,"other",100
"NH","Belknap County",2004,"other",298
"NH","Carroll County",2004,"other",289
"NH","Cheshire County",2004,"other",446
"NH","Coos County",2004,"other",197
"NH","Grafton County",2004,"other",514
"NH","Hillsborough County",2004,"other",1582
"NH","Merrimack County",2004,"other",612
"NH","Rockingham County",2004,"other",1310
"NH","Strafford County",2004,"other",514
"NH","Sullivan County",2004,"other",228
"NJ","Atlantic County",2004,"other",864
"NJ","Bergen County",2004,"other",2745
"NJ","Burlington County",2004,"other",1609
"NJ","Camden County",2004,"other",1741
"NJ","Cape May County",2004,"other",455
"NJ","Cumberland County",2004,"other",948
"NJ","Essex County",2004,"other",2293
"NJ","Gloucester County",2004,"other",1096
"NJ","Hudson County",2004,"other",1353
"NJ","Hunterdon County",2004,"other",742
"NJ","Mercer County",2004,"other",1299
"NJ","Middlesex County",2004,"other",2685
"NJ","Monmouth County",2004,"other",2516
"NJ","Morris County",2004,"other",1847
"NJ","Ocean County",2004,"other",2263
"NJ","Passaic County",2004,"other",1149
"NJ","Salem County",2004,"other",311
"NJ","Somerset County",2004,"other",1295
"NJ","Sussex County",2004,"other",900
"NJ","Union County",2004,"other",1329
"NJ","Warren County",2004,"other",622
"NM","Bernalillo County",2004,"other",3105
"NM","Catron County",2004,"other",15
"NM","Chaves County",2004,"other",206
"NM","Cibola County",2004,"other",97
"NM","Colfax County",2004,"other",62
"NM","Curry County",2004,"other",96
"NM","DeBaca County",2004,"other",6
"NM","Dona Ana County",2004,"other",650
"NM","Eddy County",2004,"other",122
"NM","Grant County",2004,"other",162
"NM","Guadalupe County",2004,"other",13
"NM","Harding County",2004,"other",5
"NM","Hidalgo County",2004,"other",22
"NM","Lea County",2004,"other",105
"NM","Lincoln County",2004,"other",122
"NM","Los Alamos County",2004,"other",181
"NM","Luna County",2004,"other",89
"NM","McKinley County",2004,"other",221
"NM","Mora County",2004,"other",22
"NM","Otero County",2004,"other",265
"NM","Quay County",2004,"other",34
"NM","Rio Arriba County",2004,"other",97
"NM","Roosevelt County",2004,"other",65
"NM","San Juan County",2004,"other",638
"NM","San Miguel County",2004,"other",120
"NM","Sandoval County",2004,"other",489
"NM","Santa Fe County",2004,"other",660
"NM","Sierra County",2004,"other",69
"NM","Socorro County",2004,"other",130
"NM","Taos County",2004,"other",182
"NM","Torrance County",2004,"other",95
"NM","Union County",2004,"other",16
"NM","Valencia County",2004,"other",268
"NV","Carson City",2004,"other",494
"NV","Churchill County",2004,"other",197
"NV","Clark County",2004,"other",8293
"NV","Douglas County",2004,"other",431
"NV","Elko County",2004,"other",321
"NV","Esmeralda County",2004,"other",15
"NV","Eureka County",2004,"other",23
"NV","Humboldt County",2004,"other",110
"NV","Lander County",2004,"other",37
"NV","Lincoln County",2004,"other",50
"NV","Lyon County",2004,"other",378
"NV","Mineral County",2004,"other",60
"NV","Nye County",2004,"other",407
