STATE,COUNTY,BUSH,GORE,NADER,BUCHANAN,BROWNE,PHILLIPS,WRITEINS,HAGELIN,MCREYNOLDS,HARRIS,DODGE,NOTA,MOOREHEAD,BROWN,VENSON,YOUNGKEIT,LANE,OTHER
"Montana","Judith Basin",1057,278,31,16,7,5,0,0,0,0,0,0,0,0,0,0,0,59
"Montana","Lake",6441,3884,762,211,52,80,0,18,0,0,0,0,0,0,0,0,0,1123
"Montana","Lewis & Clark",15091,9982,1645,367,94,45,0,45,0,0,0,0,0,0,0,0,0,2196
"Montana","Liberty",752,243,24,20,4,1,0,0,0,0,0,0,0,0,0,0,0,49
"Montana","Lincoln",5578,1629,402,134,49,32,0,22,0,0,0,0,0,0,0,0,0,639
"Montana","McCone",827,267,34,11,3,0,0,0,0,0,0,0,0,0,0,0,0,48
"Montana","Madison",2656,758,161,63,12,2,0,4,0,0,0,0,0,0,0,0,0,242
"Montana","Meagher",698,176,27,25,5,2,0,2,0,0,0,0,0,0,0,0,0,61
"Montana","Mineral",1078,382,127,35,9,5,0,3,0,0,0,0,0,0,0,0,0,179
"Montana","Missoula",21474,17241,6999,456,243,100,0,63,0,0,0,0,0,0,0,0,0,7861
"Montana","Musselshell",1582,512,53,35,11,8,0,6,0,0,0,0,0,0,0,0,0,113
"Montana","Park",4523,2154,498,159,32,29,0,11,0,0,0,0,0,0,0,0,0,729
"Montana","Petroleum",254,36,6,8,2,0,0,0,0,0,0,0,0,0,0,0,0,16
"Montana","Phillips",1727,423,44,20,7,3,0,4,0,0,0,0,0,0,0,0,0,78
"Montana","Pondera",1948,792,96,45,9,4,0,2,0,0,0,0,0,0,0,0,0,156
"Montana","Powder River",860,115,21,12,0,0,0,0,0,0,0,0,0,0,0,0,0,33
"Montana","Powell",1971,638,129,59,14,10,0,11,0,0,0,0,0,0,0,0,0,223
"Montana","Prairie",541,164,24,12,4,1,0,0,0,0,0,0,0,0,0,0,0,41
"Montana","Ravalli",11241,4451,1128,262,71,60,0,25,0,0,0,0,0,0,0,0,0,1546
"Montana","Richland",2858,1018,79,54,11,5,0,8,0,0,0,0,0,0,0,0,0,157
"Montana","Roosevelt",1605,2059,95,44,5,4,0,1,0,0,0,0,0,0,0,0,0,149
"Montana","Rosebud",1826,1394,130,46,16,6,0,5,0,0,0,0,0,0,0,0,0,203
"Montana","Sanders",3144,1165,305,63,27,12,0,5,0,0,0,0,0,0,0,0,0,412
"Montana","Sheridan",1176,702,62,17,5,1,0,2,0,0,0,0,0,0,0,0,0,87
"Montana","Silver Bow",6299,8967,876,443,54,34,0,30,0,0,0,0,0,0,0,0,0,1437
"Montana","Stillwater",2765,925,141,58,19,4,0,6,0,0,0,0,0,0,0,0,0,228
"Montana","Sweet Grass",1450,305,59,22,6,4,0,0,0,0,0,0,0,0,0,0,0,91
"Montana","Teton",2294,847,102,44,13,4,0,10,0,0,0,0,0,0,0,0,0,173
"Montana","Toole",1639,630,77,24,8,0,0,0,0,0,0,0,0,0,0,0,0,109
"Montana","Treasure",344,106,12,9,5,2,0,1,0,0,0,0,0,0,0,0,0,29
"Montana","Valley",2500,1273,103,67,10,7,0,3,0,0,0,0,0,0,0,0,0,190
"Montana","Wheatland",708,243,21,19,1,6,0,1,0,0,0,0,0,0,0,0,0,48
"Montana","Wibaux",369,121,16,7,2,3,0,0,0,0,0,0,0,0,0,0,0,28
"Montana","Yellowstone",33922,20370,2145,728,171,76,0,87,0,0,0,0,0,0,0,0,0,3207
"Nebraska","Adams",8162,3686,472,64,31,15,0,8,0,0,0,0,0,0,0,0,0,590
"Nebraska","Antelope",2562,678,84,31,7,1,0,5,0,0,0,0,0,0,0,0,0,128
"Nebraska","Arthur",235,26,6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,11
"Nebraska","Banner",390,65,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,7
"Nebraska","Blaine",299,43,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7
"Nebraska","Boone",2196,575,65,22,4,0,0,0,0,0,0,0,0,0,0,0,0,91
"Nebraska","Box Butte",3208,1614,203,40,12,7,0,5,0,0,0,0,0,0,0,0,0,267
"Nebraska","Boyd",931,265,25,10,3,3,0,5,0,0,0,0,0,0,0,0,0,46
"Nebraska","Brown",1375,250,36,14,4,1,0,4,0,0,0,0,0,0,0,0,0,59
"Nebraska","Buffalo",11931,3927,483,65,42,1,0,12,0,0,0,0,0,0,0,0,0,603
"Nebraska","Burt",2056,1223,73,22,12,5,0,1,0,0,0,0,0,0,0,0,0,113
"Nebraska","Butler",2638,1028,108,34,11,5,0,4,0,0,0,0,0,0,0,0,0,162
"Nebraska","Cass",6144,3656,369,55,41,6,0,9,0,0,0,0,0,0,0,0,0,480
"Nebraska","Cedar",2989,1062,140,62,10,5,0,1,0,0,0,0,0,0,0,0,0,218
"Nebraska","Chase",1505,306,38,15,8,2,0,1,0,0,0,0,0,0,0,0,0,64
"Nebraska","Cherry",2322,446,50,20,4,4,0,1,0,0,0,0,0,0,0,0,0,79
"Nebraska","Cheyenne",3207,844,76,36,16,4,0,3,0,0,0,0,0,0,0,0,0,135
"Nebraska","Clay",2326,774,86,17,3,8,0,1,0,0,0,0,0,0,0,0,0,115
"Nebraska","Colfax",2338,863,72,29,6,4,0,3,0,0,0,0,0,0,0,0,0,114
"Nebraska","Cuming",3232,857,91,24,4,5,0,2,0,0,0,0,0,0,0,0,0,126
"Nebraska","Custer",4245,976,140,32,11,8,0,2,0,0,0,0,0,0,0,0,0,193
"Nebraska","Dakota",3119,2695,141,87,9,10,0,0,0,0,0,0,0,0,0,0,0,247
"Nebraska","Dawes",2549,823,212,22,12,0,0,3,0,0,0,0,0,0,0,0,0,249
"Nebraska","Dawson",5511,1740,143,84,22,3,0,4,0,0,0,0,0,0,0,0,0,256
"Nebraska","Deuel",783,213,27,6,4,0,0,0,0,0,0,0,0,0,0,0,0,37
"Nebraska","Dixon",1834,820,60,65,9,4,0,0,0,0,0,0,0,0,0,0,0,138
"Nebraska","Dodge",8871,5021,443,58,63,10,0,6,0,0,0,0,0,0,0,0,0,580
"Nebraska","Douglas",101025,73347,7109,690,749,126,0,110,0,0,0,0,0,0,0,0,0,8784
"Nebraska","Dundy",801,179,19,6,3,2,0,1,0,0,0,0,0,0,0,0,0,31
"Nebraska","Fillmore",2024,848,103,14,8,1,0,0,0,0,0,0,0,0,0,0,0,126
"Nebraska","Franklin",1196,420,36,9,2,0,0,5,0,0,0,0,0,0,0,0,0,52
"Nebraska","Frontier",1102,244,27,10,6,2,0,2,0,0,0,0,0,0,0,0,0,47
"Nebraska","Furnas",1849,534,29,12,6,0,0,1,0,0,0,0,0,0,0,0,0,48
"Nebraska","Gage",5538,3516,355,57,33,4,0,3,0,0,0,0,0,0,0,0,0,452
"Nebraska","Garden",963,203,38,8,4,1,0,2,0,0,0,0,0,0,0,0,0,53
"Nebraska","Garfield",718,202,33,9,0,1,0,0,0,0,0,0,0,0,0,0,0,43
"Nebraska","Gosper",757,228,19,9,0,0,0,1,0,0,0,0,0,0,0,0,0,29
"Nebraska","Grant",324,49,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,12
"Nebraska","Greeley",839,416,37,13,4,1,0,0,0,0,0,0,0,0,0,0,0,55
"Nebraska","Hall",11803,5952,595,116,52,12,0,16,0,0,0,0,0,0,0,0,0,791
"Nebraska","Hamilton",3251,1066,141,21,10,2,0,0,0,0,0,0,0,0,0,0,0,174
"Nebraska","Harlan",1358,438,37,11,7,1,0,0,0,0,0,0,0,0,0,0,0,56
"Nebraska","Hayes",486,66,8,8,3,0,0,0,0,0,0,0,0,0,0,0,0,19
"Nebraska","Hitchcock",1126,312,21,14,3,3,0,1,0,0,0,0,0,0,0,0,0,42
"Nebraska","Holt",3954,846,93,48,5,9,0,4,0,0,0,0,0,0,0,0,0,159
"Nebraska","Hooker",317,74,13,4,1,0,0,0,0,0,0,0,0,0,0,0,0,18
"Nebraska","Howard",1760,955,71,21,13,2,0,5,0,0,0,0,0,0,0,0,0,112
"Nebraska","Jefferson",2351,1361,102,15,16,2,0,0,0,0,0,0,0,0,0,0,0,135
"Nebraska","Johnson",1210,794,74,11,11,5,0,7,0,0,0,0,0,0,0,0,0,108
"Nebraska","Kearney",2333,680,75,17,12,2,0,3,0,0,0,0,0,0,0,0,0,109
"Nebraska","Keith",2953,778,75,30,11,0,0,2,0,0,0,0,0,0,0,0,0,118
"Nebraska","Keya Paha",422,78,6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,13
"Nebraska","Kimball",1379,379,41,11,5,3,0,2,0,0,0,0,0,0,0,0,0,62
"Nebraska","Knox",2784,1037,110,36,5,3,0,3,0,0,0,0,0,0,0,0,0,157
"Nebraska","Lancaster",55514,44650,6182,297,360,49,0,80,0,0,0,0,0,0,0,0,0,6968
"Nebraska","Lincoln",9220,5205,502,126,41,12,0,8,0,0,0,0,0,0,0,0,0,689
"Nebraska","Logan",336,60,11,4,0,1,0,0,0,0,0,0,0,0,0,0,0,16
"Nebraska","Loup",284,84,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,10
"Nebraska","McPherson",244,48,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,9
"Nebraska","Madison",9636,2772,290,108,28,8,0,11,0,0,0,0,0,0,0,0,0,445
"Nebraska","Merrick",2380,848,84,22,3,2,0,1,0,0,0,0,0,0,0,0,0,112
"Nebraska","Morrill",1597,460,46,26,6,3,0,0,0,0,0,0,0,0,0,0,0,81
"Nebraska","Nance",1105,497,46,11,3,1,0,2,0,0,0,0,0,0,0,0,0,63
"Nebraska","Nemaha",2177,1063,94,18,10,3,0,4,0,0,0,0,0,0,0,0,0,129
"Nebraska","Nuckolls",1701,644,66,21,8,2,0,1,0,0,0,0,0,0,0,0,0,98
"Nebraska","Otoe",4178,2208,218,35,13,3,0,7,0,0,0,0,0,0,0,0,0,276
"Nebraska","Pawnee",937,522,38,11,8,3,0,0,0,0,0,0,0,0,0,0,0,60
"Nebraska","Perkins",1170,243,31,4,4,0,0,0,0,0,0,0,0,0,0,0,0,39
"Nebraska","Phelps",3575,934,86,14,15,1,0,2,0,0,0,0,0,0,0,0,0,118
"Nebraska","Pierce",2534,570,52,43,4,2,0,3,0,0,0,0,0,0,0,0,0,104
"Nebraska","Platte",9861,2612,266,66,38,9,0,7,0,0,0,0,0,0,0,0,0,386
"Nebraska","Polk",1925,610,52,15,8,1,0,2,0,0,0,0,0,0,0,0,0,78
"Nebraska","Red Willow",3680,1188,103,33,15,2,0,4,0,0,0,0,0,0,0,0,0,157
"Nebraska","Richardson",2623,1382,83,33,16,6,0,7,0,0,0,0,0,0,0,0,0,145
"Nebraska","Rock",725,141,17,9,1,0,0,1,0,0,0,0,0,0,0,0,0,28
"Nebraska","Saline",2581,2321,187,35,15,2,0,4,0,0,0,0,0,0,0,0,0,243
"Nebraska","Sarpy",28979,14637,1308,140,165,19,0,30,0,0,0,0,0,0,0,0,0,1662
"Nebraska","Saunders",5688,2852,277,68,24,5,0,5,0,0,0,0,0,0,0,0,0,379
"Nebraska","Scotts Bluff",9397,3937,400,62,29,8,0,6,0,0,0,0,0,0,0,0,0,505
"Nebraska","Seward",4457,2250,245,36,14,6,0,8,0,0,0,0,0,0,0,0,0,309
"Nebraska","Sheridan",2105,392,54,18,5,1,0,1,0,0,0,0,0,0,0,0,0,79
"Nebraska","Sherman",1072,564,48,9,7,0,0,5,0,0,0,0,0,0,0,0,0,69
"Nebraska","Sioux",629,98,18,4,0,1,0,2,0,0,0,0,0,0,0,0,0,25
"Nebraska","Stanton",1895,500,53,21,8,3,0,6,0,0,0,0,0,0,0,0,0,91
"Nebraska","Thayer",2096,821,65,13,5,2,0,4,0,0,0,0,0,0,0,0,0,89
"Nebraska","Thomas",329,55,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,11
"Nebraska","Thurston",1040,924,56,51,5,3,0,3,0,0,0,0,0,0,0,0,0,118
"Nebraska","Valley",1610,583,45,18,4,2,0,1,0,0,0,0,0,0,0,0,0,70
"Nebraska","Washington",5758,2550,234,30,41,5,0,8,0,0,0,0,0,0,0,0,0,318
"Nebraska","Wayne",2774,1001,119,33,6,3,0,4,0,0,0,0,0,0,0,0,0,165
"Nebraska","Webster",1302,584,48,9,1,1,0,0,0,0,0,0,0,0,0,0,0,59
"Nebraska","Wheeler",351,85,11,4,2,0,0,0,0,0,0,0,0,0,0,0,0,17
"Nebraska","York",4816,1407,161,59,8,6,0,3,0,0,0,0,0,0,0,0,0,237
"Nevada","Carson City",11084,7354,605,135,101,24,0,12,0,0,0,Candidates,0,0,0,0,0,877
"Nevada","Churchill",6237,2191,189,75,33,16,0,3,0,0,0,137,0,0,0,0,0,453
"Nevada","Clark",170932,196100,7942,3045,1962,353,0,252,0,0,0,79,0,0,0,0,0,13633
"Nevada","Douglas",11193,5837,593,121,83,25,0,20,0,0,0,1612,0,0,0,0,0,2454
"Nevada","Elko",11025,2542,221,100,139,25,0,10,0,0,0,102,0,0,0,0,0,597
"Nevada","Esmeralda",333,116,14,10,11,0,0,1,0,0,0,118,0,0,0,0,0,154
"Nevada","Eureka",632,150,15,11,15,2,0,1,0,0,0,6,0,0,0,0,0,50
"Nevada","Humboldt",3638,1128,137,40,30,5,0,1,0,0,0,11,0,0,0,0,0,224
"Nevada","Lander",1619,395,37,26,12,2,0,2,0,0,0,51,0,0,0,0,0,130
"Nevada","Lincoln",1372,461,40,26,16,11,0,4,0,0,0,26,0,0,0,0,0,123
"Nevada","Lyon",7270,3955,382,144,79,34,0,24,0,0,0,26,0,0,0,0,0,689
"Nevada","Mineral",1227,916,81,25,13,5,0,3,0,0,0,104,0,0,0,0,0,231
"Nevada","Nye",6904,4525,332,214,96,19,0,9,0,0,0,23,0,0,0,0,0,693
"Nevada","Pershing",1221,476,46,21,7,1,0,2,0,0,0,82,0,0,0,0,0,159
"Nevada","Storey",1014,666,79,11,12,2,0,4,0,0,0,28,0,0,0,0,0,136
"Nevada","Washoe",63640,52097,4209,688,690,86,0,65,0,0,0,10,0,0,0,0,0,5748
"Nevada","White Pine",2234,1069,86,55,12,11,0,2,0,0,0,826,0,0,0,0,0,992
"New Hampshire","Belknap",14799,10719,977,124,88,14,74,0,0,0,0,0,0,0,0,0,0,1277
"New Hampshire","Carroll",12597,9852,1086,119,131,17,77,0,0,0,0,0,0,0,0,0,0,1430
"New Hampshire","Cheshire",13793,17382,1750,186,152,45,87,0,0,0,0,0,0,0,0,0,0,2220
"New Hampshire","Coos",7329,6570,463,133,69,11,25,0,0,0,0,0,0,0,0,0,0,701
"New Hampshire","Grafton",18092,18326,1783,210,209,32,81,0,0,0,0,0,0,0,0,0,0,2315
"New Hampshire","Hillsborough",80649,77625,5465,755,811,62,394,0,0,0,0,0,0,0,0,0,0,7487
"New Hampshire","Merrimack",30028,30622,2343,230,286,32,143,0,0,0,0,0,0,0,0,0,0,3034
"New Hampshire","Rockingham",65860,61628,5213,534,626,55,257,0,0,0,0,0,0,0,0,0,0,6685
"New Hampshire","Strafford",21108,25400,2273,210,286,36,80,0,0,0,0,0,0,0,0,0,0,2885
"New Hampshire","Sullivan",9304,8224,845,114,99,24,58,0,0,0,0,0,0,0,0,0,0,1140
"New Jersey","Atlantic",35593,52880,2188,171,158,20,0,39,36,17,0,0,0,0,0,0,0,2629
"New Jersey","Bergen",152731,202682,9688,755,434,148,0,176,40,67,0,0,0,0,0,0,0,11308
"New Jersey","Burlington",72254,99506,4894,278,463,64,0,62,13,7,0,0,0,0,0,0,0,5781
"New Jersey","Camden",62464,127166,6124,353,550,48,0,103,31,22,0,0,0,0,0,0,0,7231
"New Jersey","Cape May",23794,22189,1291,187,82,12,0,22,5,12,0,0,0,0,0,0,0,1611
"New Jersey","Cumberland",18882,28188,1004,111,130,25,0,52,18,274,0,0,0,0,0,0,0,1614
"New Jersey","Essex",66842,185505,5641,391,286,155,0,87,611,55,0,0,0,0,0,0,0,7226
"New Jersey","Gloucester",42315,61095,3196,236,320,25,0,70,31,10,0,0,0,0,0,0,0,3888
"New Jersey","Hudson",43804,118206,4436,274,253,179,0,94,36,79,0,0,0,0,0,0,0,5351
"New Jersey","Hunterdon",32210,21387,2459,154,181,9,0,48,4,3,0,0,0,0,0,0,0,2858
"New Jersey","Mercer",46670,83256,4561,274,581,63,0,101,28,25,0,0,0,0,0,0,0,5633
"New Jersey","Middlesex",93545,154998,8934,622,449,39,0,112,114,36,0,0,0,0,0,0,0,10306
"New Jersey","Monmouth",119291,131476,9059,678,488,282,0,144,670,53,0,0,0,0,0,0,0,11374
"New Jersey","Morris",111066,88039,6333,473,448,23,0,88,20,18,0,0,0,0,0,0,0,7403
"New Jersey","Ocean",105684,102104,7354,604,387,64,0,102,18,76,0,0,0,0,0,0,0,8605
"New Jersey","Passaic",61043,90324,3752,402,199,103,0,656,52,42,0,0,0,0,0,0,0,5206
"New Jersey","Salem",12257,13718,714,75,109,20,0,26,46,7,0,0,0,0,0,0,0,997
"New Jersey","Somerset",59725,56232,3776,231,306,43,0,49,10,5,0,0,0,0,0,0,0,4420
"New Jersey","Sussex",33277,21353,2399,184,151,21,0,88,10,7,0,0,0,0,0,0,0,2860
"New Jersey","Union",68554,112003,4945,387,252,48,0,79,81,24,0,0,0,0,0,0,0,5816
"New Jersey","Warren",22172,16543,1806,149,85,18,0,17,6,5,0,0,0,0,0,0,0,2086
"New Mexico","Bernalillo",95249,99461,8274,397,713,106,0,119,0,0,0,0,0,0,0,0,0,9609
"New Mexico","Catron",1273,353,57,11,14,3,0,0,0,0,0,0,0,0,0,0,0,85
"New Mexico","Chaves",11378,6340,307,51,56,9,0,8,0,0,0,0,0,0,0,0,0,431
"New Mexico","Cibola",2752,4127,164,29,8,5,0,3,0,0,0,0,0,0,0,0,0,209
"New Mexico","Colfax",2600,2653,163,20,20,2,0,3,0,0,0,0,0,0,0,0,0,208
"New Mexico","Curry",8301,3471,147,23,19,4,0,4,0,0,0,0,0,0,0,0,0,197
"New Mexico","De Baca",612,349,12,7,0,2,0,0,0,0,0,0,0,0,0,0,0,21
"New Mexico","Dona Ana",21263,23912,1158,117,155,21,0,27,0,0,0,0,0,0,0,0,0,1478
"New Mexico","Eddy",10335,7108,256,37,36,8,0,7,0,0,0,0,0,0,0,0,0,344
"New Mexico","Grant",4961,5673,530,32,32,7,0,6,0,0,0,0,0,0,0,0,0,607
"New Mexico","Guadalupe",548,1076,24,2,1,0,0,0,0,0,0,0,0,0,0,0,0,27
"New Mexico","Harding",366,214,9,3,0,1,0,0,0,0,0,0,0,0,0,0,0,13
"New Mexico","Hidalgo",954,839,28,5,6,1,0,1,0,0,0,0,0,0,0,0,0,41
"New Mexico","Lea",10157,3855,169,37,22,10,0,6,0,0,0,0,0,0,0,0,0,244
"New Mexico","Lincoln",4458,2027,168,22,82,7,0,8,0,0,0,0,0,0,0,0,0,287
"New Mexico","Los Alamos",5623,4149,329,8,88,12,0,9,0,0,0,0,0,0,0,0,0,446
"New Mexico","Luna",3395,2975,186,29,20,6,0,1,0,0,0,0,0,0,0,0,0,242
"New Mexico","McKinley",5070,10281,392,46,55,15,0,20,0,0,0,0,0,0,0,0,0,528
"New Mexico","Mora",668,1456,49,6,8,2,0,2,0,0,0,0,0,0,0,0,0,67
"New Mexico","Otero",10258,5465,338,53,64,16,0,10,0,0,0,0,0,0,0,0,0,481
"New Mexico","Quay",2292,1471,51,17,8,1,0,4,0,0,0,0,0,0,0,0,0,81
"New Mexico","Rio Arriba",3495,8169,377,20,23,6,0,7,0,0,0,0,0,0,0,0,0,433
"New Mexico","Roosevelt",3762,1762,98,10,15,2,0,2,0,0,0,0,0,0,0,0,0,127
"New Mexico","Sandoval",15423,14899,1211,76,115,11,0,20,0,0,0,0,0,0,0,0,0,1433
"New Mexico","San Juan",21434,11980,923,117,154,27,0,22,0,0,0,0,0,0,0,0,0,1243
"New Mexico","San Miguel",2215,6540,344,16,27,8,0,11,0,0,0,0,0,0,0,0,0,406
"New Mexico","Santa Fe",13974,32017,3215,65,147,16,0,37,0,0,0,0,0,0,0,0,0,3480
"New Mexico","Sierra",2721,1689,132,19,18,4,0,3,0,0,0,0,0,0,0,0,0,176
"New Mexico","Socorro",3173,3294,279,23,53,2,0,2,0,0,0,0,0,0,0,0,0,359
"New Mexico","Taos",2744,7039,1064,12,29,3,0,4,0,0,0,0,0,0,0,0,0,1112
"New Mexico","Torrance",2891,1868,163,20,8,8,0,2,0,0,0,0,0,0,0,0,0,201
"New Mexico","Union",1269,452,19,7,4,3,0,1,0,0,0,0,0,0,0,0,0,34
"New Mexico","Valencia",10803,9819,615,55,58,15,0,12,0,0,0,0,0,0,0,0,0,755
"New York","Albany",47624,85617,7182,559,221,36,0,695,0,35,0,0,0,0,0,0,0,8728
"New York","Allegany",11436,6336,657,147,20,9,0,76,0,8,0,0,0,0,0,0,0,917
"New York","Broome",36946,45381,3826,388,129,30,0,351,0,12,0,0,0,0,0,0,0,4736
"New York","Cattaraugus",18382,13697,1094,247,6,10,0,126,0,171,0,0,0,0,0,0,0,1654
"New York","Cayuga",14988,17031,1448,309,58,19,0,107,0,18,0,0,0,0,0,0,0,1959
"New York","Chautauqua",29064,27016,1888,344,70,24,0,299,0,15,0,0,0,0,0,0,0,2640
"New York","Chemung",18779,17424,1195,156,31,5,0,112,0,8,0,0,0,0,0,0,0,1507
"New York","Chenango",10033,9112,869,116,35,5,0,77,0,3,0,0,0,0,0,0,0,1105
"New York","Clinton",13274,15542,1205,275,29,8,0,211,0,11,0,0,0,0,0,0,0,1739
"New York","Columbia",13153,13489,1707,78,38,6,0,196,0,24,0,0,0,0,0,0,0,2049
"New York","Cortland",9857,9691,943,121,28,6,0,76,0,1,0,0,0,0,0,0,0,1175
"New York","Delaware",10662,8450,833,117,21,3,0,80,0,9,0,0,0,0,0,0,0,1063
"New York","Dutchess",52669,52390,5553,613,169,25,0,320,0,23,0,0,0,0,0,0,0,6703
"New York","Erie",160176,240176,18166,3358,547,130,0,1989,0,112,0,0,0,0,0,0,0,24302
"New York","Essex",8822,7927,848,197,18,3,0,114,0,3,0,0,0,0,0,0,0,1183
"New York","Franklin",7643,8870,658,155,16,7,0,95,0,3,0,0,0,0,0,0,0,934
"New York","Fulton",11434,9314,668,107,17,16,0,112,0,3,0,0,0,0,0,0,0,923
"New York","Genesee",14459,10191,924,242,35,14,0,199,0,5,0,0,0,0,0,0,0,1419
"New York","Greene",11332,8480,924,168,39,11,0,134,0,6,0,0,0,0,0,0,0,1282
"New York","Hamilton",2388,1114,133,28,7,1,0,10,0,1,0,0,0,0,0,0,0,180
"New York","Herkimer",14147,12224,969,194,36,17,0,111,0,7,0,0,0,0,0,0,0,1334
"New York","Jefferson",18192,16799,1029,163,41,10,0,180,0,4,0,0,0,0,0,0,0,1427
"New York","Lewis",6103,4333,324,80,14,3,0,59,0,7,0,0,0,0,0,0,0,487
"New York","Livingston",15244,10476,1053,152,36,18,0,182,0,62,0,0,0,0,0,0,0,1503
"New York","Madison",14879,12017,1092,214,44,14,0,103,0,3,0,0,0,0,0,0,0,1470
"New York","Monroe",141266,161743,11520,1728,510,72,0,882,0,41,0,0,0,0,0,0,0,14753
"New York","Montgomery",9765,10249,487,139,11,8,0,146,0,4,0,0,0,0,0,0,0,795
"New York","Nassau",226954,341610,14780,2809,524,59,0,2884,0,87,0,0,0,0,0,0,0,21143
"New York","Niagara",40952,47781,3257,770,101,34,0,344,0,18,0,0,0,0,0,0,0,4524
"New York","Oneida",47603,43933,3160,736,83,42,0,425,0,14,0,0,0,0,0,0,0,4460
"New York","Onondaga",83678,109896,7670,1179,263,51,0,857,0,35,0,0,0,0,0,0,0,10055
"New York","Ontario",23885,19761,1793,250,72,17,0,155,0,15,0,0,0,0,0,0,0,2302
"New York","Orange",62852,58170,4192,647,161,33,0,469,0,25,0,0,0,0,0,0,0,5527
"New York","Orleans",9202,5991,474,105,24,8,0,38,0,1,0,0,0,0,0,0,0,650
"New York","Oswego",23249,22857,1699,374,64,26,0,197,0,7,0,0,0,0,0,0,0,2367
"New York","Otsego",12219,11460,1419,102,32,2,0,120,0,4,0,0,0,0,0,0,0,1679
"New York","Putnam",21853,18525,1730,264,57,5,0,109,0,4,0,0,0,0,0,0,0,2169
"New York","Rensselaer",29562,34808,3291,337,111,18,0,285,0,24,0,0,0,0,0,0,0,4066
"New York","Rockland",48441,69530,3502,472,133,33,0,461,0,8,0,0,0,0,0,0,0,4609
"New York","St0 Lawrence",16449,21386,1488,209,55,22,0,157,0,13,0,0,0,0,0,0,0,1944
"New York","Saratoga",46623,43359,4149,376,131,24,0,377,0,18,0,0,0,0,0,0,0,5075
"New York","Schenectady",27961,35534,2750,308,108,21,0,250,0,14,0,0,0,0,0,0,0,3451
"New York","Schoharie",7459,5390,551,66,26,6,0,47,0,3,0,0,0,0,0,0,0,699
"New York","Schuyler",4381,3301,369,46,8,2,0,45,0,1,0,0,0,0,0,0,0,471
"New York","Seneca",6734,6841,560,114,22,5,0,55,0,2,0,0,0,0,0,0,0,758
"New York","Steuben",24200,14600,1248,249,34,7,0,212,0,13,0,0,0,0,0,0,0,1763
"New York","Suffolk",240992,306306,18130,3155,513,73,0,4616,0,81,0,0,0,0,0,0,0,26568
"New York","Sullivan",12703,14348,1156,159,30,5,0,114,0,9,0,0,0,0,0,0,0,1473
"New York","Tioga",12239,9170,846,97,31,5,0,64,0,2,0,0,0,0,0,0,0,1045
"New York","Tompkins",13351,21807,4548,113,119,14,0,90,2,16,0,0,0,0,0,0,0,4902
"New York","Ulster",33447,38162,5732,362,132,28,0,340,0,22,0,0,0,0,0,0,0,6616
"New York","Warren",14993,12193,1177,106,18,7,0,125,0,2,0,0,0,0,0,0,0,1435
"New York","Washington",12596,9641,997,128,37,9,0,142,0,5,0,0,0,0,0,0,0,1318
"New York","Wayne",21701,14977,1202,240,61,4,0,136,0,8,0,0,0,0,0,0,0,1651
"New York","Westchester",139278,218010,11596,1384,452,51,0,926,0,78,0,0,0,0,0,0,0,14487
"New York","Wyoming",10809,5935,548,159,3,3,0,67,0,103,0,0,0,0,0,0,0,883
"New York","Yates",5565,3962,386,72,11,3,0,51,0,2,0,0,0,0,0,0,0,525
"New York","Bronx",36245,265801,4265,921,117,54,0,536,0,109,0,0,0,0,0,0,0,6002
"New York","Kings",96605,497468,19977,1457,419,139,0,895,0,145,0,0,0,0,0,0,0,23032
"New York","New York",79921,449300,30923,996,990,74,0,855,0,173,0,0,0,0,0,0,0,34011
"New York","Queens",122052,416967,13720,1889,385,87,0,721,0,109,0,0,0,0,0,0,0,16911
"New York","Richmond",63903,73828,3550,553,96,17,0,154,0,20,0,0,0,0,0,0,0,4390
"North Carolina","Alamance",29305,17459,0,170,157,0,0,0,0,0,0,0,0,0,0,0,0,327
"North Carolina","Alexander",9242,4166,0,43,36,0,0,0,5,0,0,0,0,0,0,0,0,84
"North Carolina","Alleghany",2531,1715,0,51,16,0,0,0,0,0,0,0,0,0,0,0,0,67
"North Carolina","Anson",3161,4792,0,18,14,0,0,0,0,0,0,0,0,0,0,0,0,32
"North Carolina","Ashe",6226,4011,0,37,42,0,0,0,0,0,0,0,0,0,0,0,0,79
"North Carolina","Avery",4956,1686,0,28,24,0,0,0,0,0,0,0,0,0,0,0,0,52
"North Carolina","Beaufort",10531,6634,0,40,63,0,0,0,45,0,0,0,0,0,0,0,0,148
"North Carolina","Bertie",2488,4660,0,17,11,0,0,0,0,0,0,0,0,0,0,0,0,28
"North Carolina","Bladen",4977,5889,0,24,18,0,0,0,0,0,0,0,0,0,0,0,0,42
"North Carolina","Brunswick",15427,13118,0,158,136,0,0,0,0,0,0,0,0,0,0,0,0,294
